,Difference
1151,0 days 00:01:46
1152,0 days 00:02:32
1153,0 days 00:05:27
1154,0 days 00:06:06
1155,0 days 00:07:00
1156,0 days 00:05:25
1157,0 days 00:05:24
1158,0 days 00:05:36
1159,0 days 00:00:01
1160,0 days 00:01:29
1161,0 days 00:02:18
1162,0 days 00:04:00
1163,0 days 00:03:42
1164,0 days 00:04:34
1165,0 days 00:03:32
1166,0 days 00:03:48
1167,0 days 00:04:40
1168,0 days 00:00:03
1169,0 days 00:01:57
1170,0 days 00:04:29
1171,0 days 00:04:35
1172,0 days 00:04:16
1173,0 days 00:05:25
1174,0 days 00:04:53
1175,0 days 00:05:51
1176,0 days 00:05:31
1177,0 days 00:05:09
1178,0 days 00:01:55
1179,0 days 00:02:06
1180,0 days 00:02:20
1181,0 days 00:00:11
1182,0 days 00:01:09
1183,0 days 00:00:00
1184,-1 days +23:59:32
1185,-1 days +23:59:05
1186,0 days 00:00:04
1187,0 days 00:00:48
1188,0 days 00:00:58
1189,0 days 00:01:18
1190,0 days 00:01:01
1191,0 days 00:01:40
1192,0 days 00:00:39
1193,0 days 00:00:32
1194,0 days 00:00:08
1195,0 days 00:00:05
1196,0 days 00:00:11
1197,0 days 00:00:12
1198,0 days 00:00:28
1199,0 days 00:00:05
1200,0 days 00:00:37
1201,-1 days +23:59:47
1202,0 days 00:00:06
1203,-1 days +23:59:44
1204,0 days 00:00:17
1205,0 days 00:01:25
1206,0 days 00:02:03
1207,0 days 00:01:35
1208,0 days 00:01:23
1209,0 days 00:00:22
1210,0 days 00:00:45
1211,0 days 00:01:13
1212,0 days 00:01:03
1213,0 days 00:00:00
1214,0 days 00:00:23
1215,0 days 00:01:06
1216,0 days 00:00:28
1217,0 days 00:00:34
1218,0 days 00:00:26
1219,0 days 00:01:15
1220,0 days 00:01:15
1221,0 days 00:02:21
1222,0 days 00:00:04
1223,0 days 00:01:50
1224,0 days 00:02:35
1225,0 days 00:01:45
1226,0 days 00:02:29
1227,0 days 00:02:25
1228,0 days 00:03:05
1229,0 days 00:05:24
1230,0 days 00:06:30
1231,0 days 00:00:05
1232,0 days 00:01:59
1233,0 days 00:02:33
1234,0 days 00:01:40
1235,0 days 00:01:54
1236,0 days 00:01:58
1237,0 days 00:02:44
1238,0 days 00:04:43
1239,0 days 00:05:06
1240,0 days 00:00:05
1241,0 days 00:00:59
1242,0 days 00:01:26
1243,0 days 00:00:47
1244,0 days 00:00:45
1245,0 days 00:00:00
1246,0 days 00:01:06
1247,0 days 00:03:13
1248,0 days 00:03:24
1249,0 days 00:03:16
1250,0 days 00:03:22
1251,0 days 00:00:02
1252,0 days 00:00:29
1253,0 days 00:01:11
1254,0 days 00:00:07
1255,0 days 00:00:50
1256,0 days 00:01:44
1257,0 days 00:02:17
1258,0 days 00:00:36
1259,0 days 00:00:23
1260,0 days 00:00:01
1261,0 days 00:01:58
1262,0 days 00:02:29
1263,0 days 00:01:15
1264,0 days 00:01:55
1265,0 days 00:04:25
1266,0 days 00:05:10
1267,0 days 00:05:08
1268,0 days 00:05:18
1269,0 days 00:00:03
1270,0 days 00:02:02
1271,0 days 00:02:42
1272,0 days 00:01:52
1273,0 days 00:02:36
1274,0 days 00:01:31
1275,0 days 00:02:03
1276,0 days 00:00:49
1277,0 days 00:02:00
1278,0 days 00:00:01
1279,0 days 00:00:49
1280,0 days 00:01:42
1281,0 days 00:00:35
1282,0 days 00:01:04
1283,0 days 00:02:02
1284,0 days 00:02:42
1285,0 days 00:02:25
1286,0 days 00:02:42
1287,0 days 00:00:00
1288,0 days 00:00:56
1289,0 days 00:01:29
1290,0 days 00:00:24
1291,0 days 00:00:30
1292,0 days 00:00:32
1293,0 days 00:01:14
1294,0 days 00:00:18
1295,0 days 00:00:13
1296,0 days 00:00:15
1297,0 days 00:01:24
1298,0 days 00:01:53
1299,0 days 00:01:29
1300,0 days 00:02:46
1301,0 days 00:02:24
1302,0 days 00:03:23
1303,0 days 00:03:50
1304,0 days 00:02:50
1305,0 days 00:00:03
1306,0 days 00:01:03
1307,0 days 00:01:46
1308,0 days 00:00:58
1309,0 days 00:01:20
1310,0 days 00:00:25
1311,0 days 00:00:52
1312,0 days 00:00:04
1313,0 days 00:00:02
1314,0 days 00:00:07
1315,0 days 00:02:21
1316,0 days 00:03:06
1317,0 days 00:03:07
1318,0 days 00:04:05
1319,0 days 00:03:34
1320,0 days 00:05:23
1321,0 days 00:07:18
1322,0 days 00:07:12
1323,0 days 00:00:02
1324,0 days 00:01:38
1325,0 days 00:02:13
1326,0 days 00:00:54
1327,0 days 00:01:28
1328,0 days 00:01:44
1329,0 days 00:01:52
1330,0 days 00:02:21
1331,0 days 00:00:04
1332,0 days 00:00:05
1333,0 days 00:00:05
1334,0 days 00:02:08
1335,0 days 00:00:48
1336,0 days 00:02:11
1337,0 days 00:01:38
1338,0 days 00:02:22
1339,0 days 00:02:36
1340,0 days 00:02:20
1341,0 days 00:00:05
1342,0 days 00:00:08
1343,0 days 00:00:37
1344,0 days 00:00:04
1345,0 days 00:00:05
1346,0 days 00:00:05
1347,0 days 00:00:42
1348,0 days 00:02:43
1349,0 days 00:02:46
1350,0 days 00:00:04
1351,-1 days +23:59:58
1352,0 days 00:00:31
1353,0 days 00:00:06
1354,0 days 00:00:16
1355,0 days 00:00:05
1356,0 days 00:00:40
1357,0 days 00:00:51
1358,0 days 00:01:43
1359,0 days 00:00:03
1360,0 days 00:00:14
1361,0 days 00:00:37
1362,0 days 00:00:14
1363,0 days 00:00:22
1364,0 days 00:00:23
1365,0 days 00:00:23
1366,0 days 00:01:08
1367,0 days 00:00:02
1368,-1 days +23:59:59
1369,0 days 00:00:07
1370,0 days 00:00:58
1371,0 days 00:00:36
1372,0 days 00:00:41
1373,0 days 00:02:04
1374,0 days 00:01:31
1375,0 days 00:00:12
1376,0 days 00:00:02
1377,0 days 00:00:12
1378,0 days 00:00:36
1379,0 days 00:00:02
1380,0 days 00:00:01
1381,0 days 00:00:02
1382,0 days 00:00:07
1383,0 days 00:00:03
1384,0 days 00:01:29
1385,0 days 00:01:35
1386,0 days 00:01:18
1387,0 days 00:00:14
1388,0 days 00:00:46
1389,0 days 00:00:34
1390,0 days 00:00:28
1391,0 days 00:00:02
1392,0 days 00:00:04
1393,0 days 00:00:48
1394,0 days 00:01:42
1395,0 days 00:00:03
1396,0 days 00:01:00
1397,0 days 00:02:33
1398,0 days 00:03:10
1399,0 days 00:02:23
1400,0 days 00:03:10
1401,0 days 00:02:58
1402,0 days 00:03:52
1403,0 days 00:03:38
1404,0 days 00:04:00
1405,0 days 00:04:47
1406,0 days 00:06:16
1407,0 days 00:00:07
1408,0 days 00:00:22
1409,0 days 00:00:35
1410,0 days 00:00:33
1411,0 days 00:00:13
1412,0 days 00:00:05
1413,0 days 00:00:11
1414,0 days 00:00:12
1415,0 days 00:01:08
1416,0 days 00:00:50
1417,0 days 00:00:42
1418,0 days 00:01:01
1419,0 days 00:01:51
1420,0 days 00:00:05
1421,0 days 00:01:28
1422,0 days 00:00:48
1423,0 days 00:00:26
1424,0 days 00:00:01
1425,0 days 00:00:34
1426,0 days 00:00:40
1427,0 days 00:01:52
1428,0 days 00:00:50
1429,0 days 00:00:48
1430,0 days 00:00:27
1431,0 days 00:01:33
1432,0 days 00:00:09
1433,0 days 00:01:10
1434,0 days 00:01:51
1435,0 days 00:01:22
1436,0 days 00:00:12
1437,0 days 00:00:49
1438,0 days 00:00:25
1439,0 days 00:00:06
1440,0 days 00:00:02
1441,0 days 00:00:02
1442,0 days 00:00:59
1443,0 days 00:02:03
1444,0 days 00:00:02
1445,0 days 00:00:42
1446,0 days 00:01:05
1447,0 days 00:01:24
1448,0 days 00:00:39
1449,0 days 00:01:03
1450,0 days 00:01:00
1451,0 days 00:00:56
1452,0 days 00:00:35
1453,0 days 00:00:45
1454,0 days 00:00:22
1455,0 days 00:01:19
1456,0 days 00:00:03
1457,0 days 00:01:50
1458,0 days 00:02:08
1459,0 days 00:03:09
1460,0 days 00:03:29
1461,0 days 00:03:13
1462,0 days 00:03:47
1463,0 days 00:02:43
1464,0 days 00:01:43
1465,0 days 00:02:10
1466,0 days 00:02:03
1467,0 days 00:03:23
1468,0 days 00:00:04
1469,0 days 00:00:10
1470,0 days 00:01:16
1471,0 days 00:01:00
1472,0 days 00:00:01
1473,0 days 00:00:02
1474,0 days 00:00:07
1475,0 days 00:00:03
1476,0 days 00:00:01
1477,0 days 00:00:38
1478,0 days 00:00:48
1479,0 days 00:00:47
1480,0 days 00:01:06
1481,0 days 00:00:42
1482,0 days 00:00:04
1483,0 days 00:00:09
1484,0 days 00:02:16
1485,0 days 00:03:33
1486,0 days 00:00:03
1487,0 days 00:00:24
1488,0 days 00:00:13
1489,0 days 00:02:44
1490,0 days 00:01:57
1491,0 days 00:02:46
1492,0 days 00:02:31
1493,0 days 00:02:36
1494,0 days 00:00:46
1495,0 days 00:00:33
1496,0 days 00:00:02
1497,0 days 00:01:27
1498,0 days 00:00:11
1499,0 days 00:00:19
1500,0 days 00:00:31
1501,0 days 00:00:00
1502,0 days 00:00:14
1503,0 days 00:00:22
1504,0 days 00:00:20
1505,0 days 00:00:13
1506,0 days 00:00:02
1507,0 days 00:00:02
1508,0 days 00:00:00
1509,0 days 00:00:58
1510,0 days 00:00:02
1511,0 days 00:00:30
1512,0 days 00:00:06
1513,0 days 00:00:38
1514,0 days 00:00:04
1515,0 days 00:00:31
1516,0 days 00:00:23
1517,0 days 00:00:11
1518,0 days 00:00:03
1519,0 days 00:00:46
1520,0 days 00:00:03
1521,0 days 00:01:02
1522,0 days 00:00:08
1523,0 days 00:00:30
1524,0 days 00:00:34
1525,0 days 00:00:52
1526,0 days 00:00:06
1527,0 days 00:00:25
1528,0 days 00:00:09
1529,0 days 00:00:05
1530,0 days 00:00:03
1531,0 days 00:00:42
1532,0 days 00:01:41
1533,0 days 00:02:30
1534,0 days 00:00:20
1535,0 days 00:01:47
1536,0 days 00:02:29
1537,0 days 00:00:09
1538,0 days 00:00:26
1539,0 days 00:00:27
1540,0 days 00:00:04
1541,0 days 00:00:12
1542,0 days 00:00:02
1543,0 days 00:00:02
1544,0 days 00:00:19
1545,0 days 00:02:37
1546,0 days 00:02:43
1547,0 days 00:00:14
1548,0 days 00:01:02
1549,0 days 00:01:02
1550,0 days 00:01:13
1551,0 days 00:00:21
1552,0 days 00:00:43
1553,0 days 00:00:04
1554,0 days 00:00:22
1555,0 days 00:01:04
1556,0 days 00:01:13
1557,0 days 00:02:03
1558,0 days 00:02:15
1559,0 days 00:01:50
1560,0 days 00:02:36
1561,0 days 00:00:24
1562,0 days 00:01:52
1563,0 days 00:02:25
1564,0 days 00:01:25
1565,0 days 00:01:54
1566,0 days 00:01:53
1567,0 days 00:01:21
1568,0 days 00:00:58
1569,0 days 00:00:34
1570,0 days 00:00:50
1571,0 days 00:00:49
1572,0 days 00:01:07
1573,0 days 00:00:50
1574,0 days 00:01:15
1575,0 days 00:00:47
1576,0 days 00:00:33
1577,0 days 00:00:03
1578,0 days 00:00:08
1579,0 days 00:00:04
1580,0 days 00:00:04
1581,0 days 00:00:02
1582,0 days 00:00:14
1583,0 days 00:02:07
1584,0 days 00:02:10
1585,0 days 00:00:11
1586,0 days 00:00:50
1587,0 days 00:01:26
1588,0 days 00:01:38
1589,0 days 00:00:42
1590,0 days 00:01:25
1591,0 days 00:01:26
1592,0 days 00:00:39
1593,0 days 00:00:03
1594,0 days 00:00:25
1595,0 days 00:01:08
1596,0 days 00:01:09
1597,0 days 00:00:11
1598,0 days 00:02:22
1599,0 days 00:02:14
1600,0 days 00:02:06
1601,0 days 00:02:36
1602,0 days 00:02:38
1603,0 days 00:01:47
1604,0 days 00:01:47
1605,0 days 00:01:06
1606,0 days 00:01:36
1607,0 days 00:03:08
1608,0 days 00:03:33
1609,0 days 00:02:55
1610,0 days 00:02:09
1611,0 days 00:03:04
1612,0 days 00:01:49
1613,0 days 00:01:58
1614,0 days 00:01:46
1615,0 days 00:01:21
1616,0 days 00:00:23
1617,0 days 00:00:04
1618,0 days 00:00:04
1619,0 days 00:01:12
1620,0 days 00:01:13
1621,0 days 00:00:03
1622,0 days 00:00:27
1623,0 days 00:01:56
1624,0 days 00:01:42
1625,0 days 00:00:44
1626,0 days 00:01:19
1627,0 days 00:00:09
1628,0 days 00:00:04
1629,0 days 00:00:02
1630,0 days 00:00:03
1631,0 days 00:00:02
1632,0 days 00:00:02
1633,0 days 00:00:07
1634,0 days 00:00:25
1635,0 days 00:02:07
1636,0 days 00:01:58
1637,0 days 00:00:05
1638,0 days 00:00:05
1639,0 days 00:00:03
1640,0 days 00:00:05
1641,0 days 00:00:29
1642,0 days 00:00:12
1643,0 days 00:00:16
1644,0 days 00:00:00
1645,0 days 00:00:02
1646,0 days 00:00:36
1647,0 days 00:02:10
1648,0 days 00:02:04
1649,0 days 00:01:54
1650,0 days 00:02:15
1651,0 days 00:02:17
1652,0 days 00:02:05
1653,0 days 00:01:56
1654,0 days 00:01:41
1655,0 days 00:02:00
1656,0 days 00:01:50
1657,0 days 00:02:24
1658,0 days 00:00:05
1659,0 days 00:02:13
1660,0 days 00:02:22
1661,0 days 00:01:41
1662,0 days 00:00:44
1663,0 days 00:01:34
1664,0 days 00:00:24
1665,0 days 00:00:06
1666,0 days 00:00:04
1667,0 days 00:00:32
1668,-1 days +23:58:47
1669,0 days 00:00:05
1670,0 days 00:00:32
1671,0 days 00:01:38
1672,0 days 00:02:54
1673,0 days 00:01:41
1674,0 days 00:02:08
1675,0 days 00:01:41
1676,0 days 00:01:14
1677,0 days 00:00:31
1678,0 days 00:00:05
1679,0 days 00:00:08
1680,0 days 00:00:02
1681,0 days 00:00:43
1682,0 days 00:00:20
1683,0 days 00:02:01
1684,0 days 00:02:28
1685,0 days 00:02:08
1686,0 days 00:01:04
1687,0 days 00:01:38
1688,0 days 00:01:30
1689,0 days 00:01:05
1690,0 days 00:00:57
1691,0 days 00:01:18
1692,0 days 00:00:53
1693,0 days 00:01:49
1694,0 days 00:00:04
1695,0 days 00:00:18
1696,0 days 00:00:30
1697,0 days 00:01:03
1698,0 days 00:01:02
1699,0 days 00:00:35
1700,0 days 00:00:44
1701,0 days 00:00:40
1702,0 days 00:00:03
1703,0 days 00:00:03
1704,0 days 00:00:07
1705,0 days 00:01:14
1706,0 days 00:00:15
1707,0 days 00:01:04
1708,0 days 00:00:17
1709,0 days 00:00:24
1710,0 days 00:00:24
1711,0 days 00:00:59
1712,0 days 00:00:47
1713,0 days 00:00:57
1714,0 days 00:00:22
1715,0 days 00:00:06
1716,0 days 00:01:46
1717,0 days 00:01:34
1718,0 days 00:00:02
1719,0 days 00:01:16
1720,0 days 00:01:26
1721,0 days 00:01:15
1722,0 days 00:01:11
1723,0 days 00:01:40
1724,0 days 00:01:40
1725,0 days 00:03:30
1726,0 days 00:03:31
1727,0 days 00:03:49
1728,0 days 00:01:33
1729,0 days 00:02:58
1730,0 days 00:00:04
1731,0 days 00:01:23
1732,0 days 00:02:22
1733,0 days 00:01:16
1734,0 days 00:01:05
1735,0 days 00:01:17
1736,0 days 00:00:42
1737,0 days 00:00:24
1738,0 days 00:00:16
1739,0 days 00:00:06
1740,-1 days +23:59:58
1741,0 days 00:00:49
1742,0 days 00:00:03
1743,0 days 00:00:27
1744,0 days 00:01:13
1745,0 days 00:01:10
1746,0 days 00:01:00
1747,0 days 00:00:27
1748,0 days 00:00:40
1749,0 days 00:00:39
1750,0 days 00:01:06
1751,0 days 00:01:05
1752,0 days 00:00:46
1753,0 days 00:00:37
1754,0 days 00:00:02
1755,0 days 00:00:57
1756,0 days 00:00:06
1757,0 days 00:00:05
1758,0 days 00:00:05
1759,0 days 00:00:25
1760,0 days 00:00:42
1761,0 days 00:00:58
1762,0 days 00:00:48
1763,0 days 00:00:21
1764,0 days 00:00:56
1765,0 days 00:00:06
1766,0 days 00:00:48
1767,0 days 00:00:14
1768,0 days 00:01:08
1769,0 days 00:01:12
1770,0 days 00:00:03
1771,0 days 00:00:34
1772,0 days 00:00:57
1773,0 days 00:01:11
1774,0 days 00:01:31
1775,0 days 00:01:55
1776,0 days 00:01:47
1777,0 days 00:02:42
1778,0 days 00:02:46
1779,0 days 00:01:25
1780,0 days 00:01:47
1781,0 days 00:00:02
1782,0 days 00:01:24
1783,0 days 00:00:02
1784,0 days 00:00:02
1785,0 days 00:00:02
1786,0 days 00:00:03
1787,0 days 00:00:26
1788,0 days 00:00:05
1789,0 days 00:00:43
1790,0 days 00:00:24
1791,0 days 00:01:16
1792,0 days 00:00:06
1793,0 days 00:00:50
1794,0 days 00:00:02
1795,0 days 00:00:59
1796,0 days 00:00:07
1797,0 days 00:01:06
1798,0 days 00:01:32
1799,0 days 00:01:27
1800,0 days 00:02:10
1801,0 days 00:01:59
1802,0 days 00:01:29
1803,0 days 00:00:36
1804,0 days 00:00:45
1805,0 days 00:00:03
1806,0 days 00:00:40
1807,0 days 00:03:21
1808,0 days 00:05:04
1809,0 days 00:02:40
1810,0 days 00:02:57
1811,0 days 00:03:22
1812,0 days 00:03:18
1813,0 days 00:03:35
1814,0 days 00:03:20
1815,0 days 00:03:55
1816,0 days 00:03:36
1817,0 days 00:04:02
1818,0 days 00:02:46
1819,0 days 00:03:37
1820,0 days 00:00:10
1821,0 days 00:03:07
1822,0 days 00:03:13
1823,0 days 00:01:20
1824,0 days 00:02:06
1825,0 days 00:01:52
1826,0 days 00:02:49
1827,0 days 00:03:11
1828,0 days 00:03:08
1829,0 days 00:04:33
1830,0 days 00:05:36
1831,0 days 00:05:07
1832,0 days 00:03:41
1833,0 days 00:04:45
1834,0 days 00:00:01
1835,0 days 00:02:30
1836,0 days 00:00:31
1837,0 days 00:00:33
1838,0 days 00:00:44
1839,0 days 00:01:25
1840,0 days 00:01:49
1841,0 days 00:01:57
1842,0 days 00:03:04
1843,0 days 00:02:31
1844,0 days 00:01:37
1845,0 days 00:00:46
1846,0 days 00:01:37
1847,0 days 00:00:01
1848,0 days 00:02:19
1849,0 days 00:00:52
1850,0 days 00:00:22
1851,0 days 00:00:14
1852,0 days 00:01:38
1853,0 days 00:01:40
1854,0 days 00:01:44
1855,0 days 00:02:37
1856,0 days 00:02:03
1857,0 days 00:01:19
1858,0 days 00:00:08
1859,0 days 00:00:41
1860,0 days 00:00:01
1861,0 days 00:01:35
1862,0 days 00:01:42
1863,0 days 00:00:02
1864,0 days 00:00:02
1865,0 days 00:00:03
1866,-1 days +23:59:52
1867,-1 days +23:59:57
1868,0 days 00:00:16
1869,0 days 00:00:58
1870,0 days 00:00:33
1871,0 days 00:00:33
1872,0 days 00:00:11
1873,0 days 00:01:08
1874,0 days 00:01:01
1875,0 days 00:00:44
1876,0 days 00:00:03
1877,0 days 00:00:13
1878,0 days 00:00:09
1879,-1 days +23:58:40
1880,0 days 00:00:01
1881,0 days 00:01:17
1882,0 days 00:00:01
1883,0 days 00:02:01
1884,0 days 00:00:02
1885,0 days 00:00:14
1886,0 days 00:00:26
1887,0 days 00:01:27
1888,0 days 00:01:54
1889,0 days 00:02:34
1890,0 days 00:02:32
1891,0 days 00:02:17
1892,0 days 00:02:54
1893,0 days 00:01:57
1894,0 days 00:03:54
1895,0 days 00:00:51
1896,0 days 00:02:17
1897,0 days 00:00:06
1898,0 days 00:00:06
1899,0 days 00:00:56
1900,0 days 00:00:10
1901,0 days 00:00:48
1902,0 days 00:00:33
1903,0 days 00:00:25
1904,0 days 00:00:05
1905,0 days 00:00:46
1906,0 days 00:00:04
1907,0 days 00:00:45
1908,0 days 00:00:02
1909,0 days 00:01:59
1910,-1 days +23:59:18
1911,0 days 00:00:01
1912,0 days 00:00:02
1913,0 days 00:00:03
1914,0 days 00:00:34
1915,0 days 00:00:56
1916,0 days 00:00:41
1917,0 days 00:00:35
1918,0 days 00:02:04
1919,0 days 00:02:13
1920,0 days 00:00:27
1921,0 days 00:01:41
1922,0 days 00:00:06
1923,0 days 00:00:19
1924,0 days 00:00:01
1925,0 days 00:00:06
1926,0 days 00:00:02
1927,0 days 00:00:13
1928,0 days 00:00:58
1929,0 days 00:00:55
1930,0 days 00:00:42
1931,0 days 00:01:53
1932,0 days 00:01:09
1933,-1 days +23:59:41
1934,-1 days +23:59:34
1935,0 days 00:00:02
1936,0 days 00:00:03
1937,0 days 00:00:40
1938,0 days 00:01:49
1939,0 days 00:00:53
1940,0 days 00:00:49
1941,0 days 00:01:18
1942,0 days 00:02:08
1943,0 days 00:01:09
1944,0 days 00:02:04
1945,0 days 00:01:36
1946,0 days 00:00:37
1947,0 days 00:00:42
1948,0 days 00:00:03
1949,0 days 00:01:04
1950,0 days 00:01:10
1951,0 days 00:00:03
1952,0 days 00:00:47
1953,0 days 00:00:38
1954,0 days 00:00:22
1955,0 days 00:00:41
1956,0 days 00:01:03
1957,0 days 00:01:14
1958,0 days 00:00:17
1959,0 days 00:01:27
1960,0 days 00:01:19
1961,0 days 00:00:36
1962,0 days 00:00:55
1963,0 days 00:00:25
1964,0 days 00:01:27
1965,0 days 00:01:43
1966,0 days 00:01:08
1967,0 days 00:01:19
1968,0 days 00:00:04
1969,0 days 00:00:10
1970,0 days 00:00:41
1971,0 days 00:01:17
1972,0 days 00:01:19
1973,0 days 00:01:43
1974,0 days 00:01:29
1975,0 days 00:01:02
1976,0 days 00:00:34
1977,0 days 00:00:32
1978,0 days 00:02:29
1979,0 days 00:02:45
1980,0 days 00:00:48
1981,0 days 00:01:08
1982,0 days 00:00:26
1983,0 days 00:00:30
1984,0 days 00:01:05
1985,0 days 00:01:58
1986,0 days 00:00:56
1987,0 days 00:00:45
1988,0 days 00:00:10
1989,0 days 00:00:06
1990,0 days 00:01:06
1991,0 days 00:00:03
1992,-1 days +23:59:29
1993,0 days 00:00:03
1994,0 days 00:00:05
1995,0 days 00:01:51
1996,0 days 00:01:31
1997,0 days 00:02:05
1998,0 days 00:02:43
1999,0 days 00:03:22
2000,0 days 00:02:29
2001,0 days 00:02:09
2002,0 days 00:01:30
2003,0 days 00:00:24
2004,0 days 00:00:35
2005,0 days 00:00:03
2006,0 days 00:00:49
2007,0 days 00:00:04
2008,0 days 00:00:41
2009,0 days 00:01:15
2010,0 days 00:01:31
2011,0 days 00:01:39
2012,0 days 00:02:23
2013,0 days 00:01:31
2014,0 days 00:00:52
2015,0 days 00:00:21
2016,0 days 00:00:03
2017,0 days 00:01:07
2018,0 days 00:00:12
2019,0 days 00:04:18
2020,0 days 00:02:10
2021,0 days 00:01:47
2022,0 days 00:00:46
2023,0 days 00:01:10
2024,0 days 00:01:09
2025,0 days 00:01:30
2026,0 days 00:01:34
2027,0 days 00:00:18
2028,0 days 00:00:19
2029,0 days 00:00:12
2030,0 days 00:00:30
2031,0 days 00:00:15
2032,0 days 00:01:59
2033,0 days 00:02:11
2034,0 days 00:02:00
2035,0 days 00:02:00
2036,0 days 00:01:21
2037,0 days 00:02:22
2038,0 days 00:02:41
2039,0 days 00:03:34
2040,0 days 00:02:43
2041,0 days 00:02:16
2042,0 days 00:01:44
2043,0 days 00:00:57
2044,0 days 00:00:53
2045,0 days 00:00:04
2046,-1 days +23:59:30
2047,0 days 00:00:03
2048,0 days 00:00:04
2049,0 days 00:00:03
2050,0 days 00:00:04
2051,0 days 00:00:11
2052,0 days 00:00:26
2053,0 days 00:01:09
2054,0 days 00:00:21
2055,0 days 00:02:23
2056,0 days 00:01:46
2057,0 days 00:00:34
2058,-1 days +23:59:55
2059,0 days 00:00:03
2060,0 days 00:02:01
2061,0 days 00:02:14
2062,0 days 00:00:01
2063,0 days 00:00:02
2064,0 days 00:00:01
2065,0 days 00:01:08
2066,0 days 00:01:12
2067,0 days 00:01:32
2068,0 days 00:00:25
2069,0 days 00:00:02
2070,0 days 00:00:09
2071,0 days 00:00:02
2072,0 days 00:00:06
2073,0 days 00:00:10
2074,0 days 00:00:20
2075,0 days 00:00:04
2076,0 days 00:00:08
2077,0 days 00:00:04
2078,-1 days +23:59:59
2079,0 days 00:00:25
2080,0 days 00:01:03
2081,0 days 00:00:03
2082,0 days 00:00:19
2083,0 days 00:00:43
2084,0 days 00:00:50
2085,0 days 00:02:54
2086,0 days 00:00:41
2087,0 days 00:01:56
2088,0 days 00:02:53
2089,-1 days +23:59:21
2090,0 days 00:00:36
2091,0 days 00:02:20
2092,0 days 00:02:33
2093,0 days 00:03:20
2094,0 days 00:03:49
2095,0 days 00:04:04
2096,0 days 00:04:14
2097,0 days 00:03:34
2098,0 days 00:03:34
2099,0 days 00:02:39
2100,0 days 00:05:44
2101,0 days 00:00:04
2102,0 days 00:02:01
2103,0 days 00:02:19
2104,0 days 00:02:04
2105,0 days 00:02:01
2106,0 days 00:00:57
2107,0 days 00:00:59
2108,0 days 00:01:06
2109,0 days 00:00:54
2110,0 days 00:00:33
2111,0 days 00:00:09
2112,0 days 00:00:04
2113,0 days 00:00:03
2114,0 days 00:00:52
2115,0 days 00:00:04
2116,0 days 00:01:16
2117,0 days 00:00:03
2118,0 days 00:01:22
2119,0 days 00:00:04
2120,0 days 00:00:33
2121,0 days 00:00:49
2122,0 days 00:00:32
2123,0 days 00:00:12
2124,0 days 00:01:21
2125,0 days 00:01:17
2126,0 days 00:01:23
2127,0 days 00:02:27
2128,0 days 00:00:06
2129,0 days 00:01:59
2130,0 days 00:00:01
2131,0 days 00:00:03
2132,0 days 00:00:01
2133,0 days 00:00:01
2134,0 days 00:00:38
2135,0 days 00:01:26
2136,0 days 00:01:18
2137,0 days 00:00:45
2138,0 days 00:00:04
2139,0 days 00:00:01
2140,0 days 00:00:23
2141,0 days 00:00:12
2142,0 days 00:00:59
2143,0 days 00:01:15
2144,0 days 00:00:04
2145,0 days 00:01:02
2146,0 days 00:01:32
2147,0 days 00:00:43
2148,0 days 00:00:35
2149,0 days 00:01:04
2150,0 days 00:00:04
2151,0 days 00:00:56
2152,0 days 00:01:20
2153,0 days 00:01:27
2154,0 days 00:03:12
2155,0 days 00:00:06
2156,0 days 00:00:32
2157,0 days 00:00:48
2158,0 days 00:00:05
2159,0 days 00:00:01
2160,0 days 00:00:15
2161,0 days 00:00:03
2162,0 days 00:00:25
2163,0 days 00:00:55
2164,0 days 00:00:59
2165,0 days 00:01:17
2166,0 days 00:01:23
2167,0 days 00:01:13
2168,0 days 00:02:02
2169,0 days 00:00:27
2170,0 days 00:02:33
2171,0 days 00:02:49
2172,0 days 00:01:06
2173,0 days 00:01:03
2174,0 days 00:00:44
2175,0 days 00:01:19
2176,0 days 00:01:55
2177,0 days 00:01:44
2178,0 days 00:02:08
2179,0 days 00:01:31
2180,0 days 00:02:07
2181,0 days 00:02:08
2182,0 days 00:03:15
2183,0 days 00:00:04
2184,0 days 00:01:36
2185,0 days 00:00:02
2186,0 days 00:00:01
2187,0 days 00:00:27
2188,0 days 00:00:03
2189,0 days 00:00:25
2190,0 days 00:00:52
2191,0 days 00:01:52
