,Difference
1151,0 days 00:00:04
1152,0 days 00:00:06
1153,0 days 00:00:49
1154,0 days 00:02:12
1155,0 days 00:00:02
1156,0 days 00:00:07
1157,0 days 00:01:12
1158,0 days 00:00:50
1159,0 days 00:00:01
1160,0 days 00:00:04
1161,0 days 00:01:19
1162,0 days 00:01:01
1163,0 days 00:00:02
1164,0 days 00:00:04
1165,0 days 00:00:30
1166,-1 days +23:59:54
1167,0 days 00:00:02
1168,0 days 00:00:13
1169,0 days 00:00:47
1170,0 days 00:00:06
1171,0 days 00:00:01
1172,0 days 00:00:22
1173,0 days 00:00:42
1174,0 days 00:00:05
1175,0 days 00:00:02
1176,0 days 00:00:25
1177,0 days 00:00:53
1178,0 days 00:00:03
1179,0 days 00:00:02
1180,0 days 00:00:23
1181,0 days 00:01:01
1182,0 days 00:00:18
1183,0 days 00:00:01
1184,0 days 00:00:16
1185,0 days 00:00:54
1186,0 days 00:00:03
1187,0 days 00:00:02
1188,0 days 00:00:12
1189,0 days 00:00:33
1190,0 days 00:00:04
1191,0 days 00:00:04
1192,0 days 00:00:24
1193,0 days 00:00:31
1194,0 days 00:00:03
1195,0 days 00:00:07
1196,0 days 00:00:12
1197,0 days 00:00:39
1198,0 days 00:00:06
1199,0 days 00:00:54
1200,0 days 00:00:34
1201,0 days 00:01:09
1202,0 days 00:01:07
1203,0 days 00:00:06
1204,0 days 00:00:18
1205,0 days 00:01:34
1206,0 days 00:01:06
1207,0 days 00:00:03
1208,0 days 00:00:32
1209,0 days 00:00:15
1210,0 days 00:00:05
1211,0 days 00:00:04
1212,0 days 00:00:25
1213,0 days 00:01:47
1214,0 days 00:02:04
1215,0 days 00:00:56
1216,0 days 00:01:16
1217,0 days 00:00:04
1218,0 days 00:00:22
1219,0 days 00:02:21
1220,0 days 00:01:26
1221,0 days 00:00:41
1222,0 days 00:00:21
1223,0 days 00:01:38
1224,0 days 00:00:40
1225,0 days 00:00:03
1226,0 days 00:00:04
1227,0 days 00:00:40
1228,0 days 00:00:04
1229,0 days 00:00:04
1230,0 days 00:00:09
1231,0 days 00:01:01
1232,0 days 00:00:59
1233,0 days 00:00:09
1234,0 days 00:00:44
1235,0 days 00:01:48
1236,0 days 00:03:00
1237,0 days 00:03:12
1238,0 days 00:03:52
1239,0 days 00:03:32
1240,0 days 00:03:22
1241,0 days 00:03:49
1242,0 days 00:01:48
1243,0 days 00:02:56
1244,0 days 00:02:32
1245,0 days 00:02:24
1246,0 days 00:02:36
1247,0 days 00:02:34
1248,0 days 00:00:07
1249,0 days 00:01:25
1250,0 days 00:01:06
1251,0 days 00:01:51
1252,0 days 00:02:49
1253,-1 days +23:59:59
1254,0 days 00:00:01
1255,0 days 00:00:45
1256,0 days 00:02:06
1257,0 days 00:02:08
1258,0 days 00:02:50
1259,0 days 00:02:21
1260,0 days 00:02:05
1261,0 days 00:01:43
1262,0 days 00:00:51
1263,0 days 00:00:55
1264,0 days 00:02:59
1265,0 days 00:02:57
1266,0 days 00:02:37
1267,0 days 00:02:24
1268,0 days 00:00:01
1269,0 days 00:01:14
1270,0 days 00:00:59
1271,0 days 00:01:35
1272,0 days 00:01:11
1273,0 days 00:00:03
1274,0 days 00:00:03
1275,0 days 00:00:03
1276,0 days 00:01:08
1277,0 days 00:02:07
1278,0 days 00:02:48
1279,0 days 00:01:15
1280,0 days 00:01:28
1281,0 days 00:02:19
1282,0 days 00:00:15
1283,0 days 00:00:02
1284,0 days 00:00:02
1285,0 days 00:00:35
1286,0 days 00:01:12
1287,0 days 00:01:09
1288,0 days 00:00:02
1289,0 days 00:01:19
1290,0 days 00:01:03
1291,0 days 00:02:12
1292,0 days 00:03:09
1293,0 days 00:01:52
1294,0 days 00:02:14
1295,0 days 00:05:22
1296,0 days 00:03:30
1297,0 days 00:04:12
1298,0 days 00:02:29
1299,0 days 00:03:25
1300,0 days 00:04:16
1301,0 days 00:02:10
1302,0 days 00:02:59
1303,0 days 00:05:25
1304,0 days 00:05:08
1305,0 days 00:05:24
1306,0 days 00:04:22
1307,0 days 00:01:29
1308,0 days 00:02:21
1309,0 days 00:03:23
1310,0 days 00:04:23
1311,0 days 00:05:24
1312,0 days 00:00:19
1313,0 days 00:01:54
1314,0 days 00:02:54
1315,0 days 00:00:58
1316,0 days 00:01:41
1317,0 days 00:00:07
1318,0 days 00:00:19
1319,0 days 00:00:05
1320,-1 days +23:59:58
1321,0 days 00:00:43
1322,0 days 00:02:56
1323,0 days 00:02:47
1324,0 days 00:03:01
1325,0 days 00:01:52
1326,0 days 00:00:01
1327,0 days 00:00:54
1328,0 days 00:00:33
1329,0 days 00:01:25
1330,0 days 00:02:20
1331,0 days 00:00:09
1332,0 days 00:01:50
1333,0 days 00:01:59
1334,0 days 00:06:42
1335,0 days 00:06:43
1336,0 days 00:07:13
1337,0 days 00:05:55
1338,0 days 00:06:21
1339,0 days 00:06:08
1340,0 days 00:04:42
1341,0 days 00:06:26
1342,0 days 00:05:57
1343,0 days 00:05:29
1344,0 days 00:05:43
1345,0 days 00:04:50
1346,0 days 00:00:42
1347,0 days 00:01:45
1348,0 days 00:02:05
1349,0 days 00:02:00
1350,0 days 00:02:53
1351,0 days 00:00:19
1352,0 days 00:00:27
1353,0 days 00:00:20
1354,0 days 00:00:30
1355,0 days 00:02:25
1356,0 days 00:00:17
1357,0 days 00:00:06
1358,0 days 00:01:07
1359,0 days 00:01:25
1360,0 days 00:01:01
1361,0 days 00:00:31
1362,0 days 00:00:16
1363,0 days 00:01:49
1364,0 days 00:02:26
1365,0 days 00:02:12
1366,0 days 00:03:45
1367,0 days 00:03:14
1368,0 days 00:03:59
1369,0 days 00:04:58
1370,-1 days +23:59:59
1371,0 days 00:00:03
1372,0 days 00:00:03
1373,0 days 00:00:01
1374,0 days 00:00:52
1375,0 days 00:00:00
1376,0 days 00:00:00
1377,0 days 00:01:16
1378,0 days 00:03:34
1379,0 days 00:03:44
1380,0 days 00:02:33
1381,0 days 00:01:06
1382,0 days 00:02:39
1383,0 days 00:03:17
1384,0 days 00:02:33
1385,0 days 00:02:11
1386,0 days 00:01:08
1387,0 days 00:02:46
1388,0 days 00:04:12
1389,0 days 00:04:23
1390,0 days 00:00:33
1391,0 days 00:01:05
1392,0 days 00:00:36
1393,0 days 00:00:05
1394,0 days 00:00:58
1395,0 days 00:00:02
1396,0 days 00:00:01
1397,0 days 00:00:03
1398,0 days 00:00:56
1399,0 days 00:00:02
1400,0 days 00:00:17
1401,0 days 00:00:08
1402,0 days 00:01:28
1403,0 days 00:02:32
1404,0 days 00:03:24
1405,0 days 00:03:39
1406,0 days 00:03:40
1407,0 days 00:04:56
1408,0 days 00:04:47
1409,0 days 00:05:04
1410,0 days 00:01:25
1411,0 days 00:01:43
1412,0 days 00:01:28
1413,0 days 00:01:06
1414,0 days 00:02:22
1415,0 days 00:00:06
1416,0 days 00:00:08
1417,0 days 00:00:45
1418,0 days 00:00:54
1419,0 days 00:01:03
1420,0 days 00:01:48
1421,0 days 00:00:27
1422,0 days 00:01:28
1423,0 days 00:01:52
1424,0 days 00:00:44
1425,0 days 00:01:47
1426,0 days 00:01:46
1427,0 days 00:02:45
1428,0 days 00:04:07
1429,0 days 00:02:57
1430,0 days 00:00:03
1431,0 days 00:00:03
1432,0 days 00:00:02
1433,0 days 00:00:02
1434,0 days 00:00:54
1435,-1 days +23:59:59
1436,0 days 00:00:02
1437,0 days 00:00:18
1438,0 days 00:00:31
1439,0 days 00:00:02
1440,0 days 00:00:32
1441,0 days 00:00:03
1442,0 days 00:00:48
1443,0 days 00:01:22
1444,0 days 00:00:19
1445,0 days 00:00:24
1446,0 days 00:00:07
1447,0 days 00:01:00
1448,0 days 00:00:32
1449,0 days 00:01:00
1450,0 days 00:00:07
1451,0 days 00:00:03
1452,0 days 00:00:04
1453,0 days 00:00:14
1454,0 days 00:02:10
1455,0 days 00:00:06
1456,0 days 00:00:30
1457,0 days 00:00:23
1458,0 days 00:01:14
1459,0 days 00:00:13
1460,0 days 00:01:08
1461,-1 days +23:59:55
1462,0 days 00:00:35
1463,0 days 00:01:03
1464,0 days 00:00:38
1465,0 days 00:00:39
1466,-1 days +23:58:48
1467,-1 days +23:59:22
1468,0 days 00:02:46
1469,0 days 00:01:49
1470,0 days 00:00:03
1471,0 days 00:00:03
1472,0 days 00:01:07
1473,0 days 00:02:26
1474,0 days 00:02:34
1475,0 days 00:02:50
1476,0 days 00:01:57
1477,0 days 00:01:41
1478,0 days 00:01:13
1479,0 days 00:00:52
1480,0 days 00:02:04
1481,0 days 00:03:12
1482,0 days 00:02:08
1483,0 days 00:02:26
1484,0 days 00:01:01
1485,0 days 00:00:32
1486,0 days 00:00:02
1487,0 days 00:01:24
1488,0 days 00:02:39
1489,0 days 00:03:36
1490,0 days 00:02:25
1491,0 days 00:02:51
1492,0 days 00:02:29
1493,0 days 00:02:01
1494,0 days 00:01:43
1495,0 days 00:01:25
1496,0 days 00:02:27
1497,0 days 00:03:27
1498,0 days 00:02:11
1499,0 days 00:02:46
1500,0 days 00:00:49
1501,0 days 00:00:40
1502,0 days 00:00:50
1503,0 days 00:00:02
1504,0 days 00:01:09
1505,0 days 00:02:08
1506,0 days 00:03:20
1507,0 days 00:01:48
1508,0 days 00:02:47
1509,0 days 00:00:39
1510,0 days 00:00:38
1511,0 days 00:00:44
1512,0 days 00:00:22
1513,0 days 00:01:12
1514,0 days 00:01:22
1515,0 days 00:04:44
1516,0 days 00:03:46
1517,0 days 00:04:24
1518,0 days 00:02:51
1519,0 days 00:02:50
1520,0 days 00:03:07
1521,0 days 00:00:01
1522,0 days 00:01:36
1523,0 days 00:01:42
1524,0 days 00:02:31
1525,0 days 00:02:09
1526,0 days 00:02:46
1527,0 days 00:00:51
1528,0 days 00:00:29
1529,0 days 00:00:57
1530,0 days 00:00:01
1531,0 days 00:00:04
1532,0 days 00:00:13
1533,0 days 00:01:27
1534,0 days 00:01:10
1535,0 days 00:01:51
1536,0 days 00:00:04
1537,0 days 00:00:17
1538,0 days 00:00:12
1539,0 days 00:00:00
1540,0 days 00:00:02
1541,0 days 00:00:09
1542,0 days 00:01:14
1543,0 days 00:01:24
1544,0 days 00:01:48
1545,-1 days +23:59:44
1546,0 days 00:00:00
1547,-1 days +23:59:53
1548,0 days 00:00:04
1549,0 days 00:00:54
1550,0 days 00:01:19
1551,0 days 00:04:59
1552,0 days 00:04:35
1553,0 days 00:05:07
1554,0 days 00:03:52
1555,0 days 00:04:18
1556,0 days 00:04:02
1557,0 days 00:00:01
1558,0 days 00:00:46
1559,0 days 00:01:10
1560,0 days 00:04:30
1561,0 days 00:02:55
1562,0 days 00:04:40
1563,0 days 00:00:07
1564,0 days 00:02:00
1565,0 days 00:02:27
1566,0 days 00:03:13
1567,0 days 00:02:07
1568,0 days 00:03:44
1569,0 days 00:01:29
1570,0 days 00:02:15
1571,0 days 00:01:54
1572,0 days 00:00:01
1573,0 days 00:01:46
1574,0 days 00:01:52
1575,0 days 00:03:23
1576,0 days 00:01:36
1577,0 days 00:02:13
1578,0 days 00:00:31
1579,0 days 00:01:19
1580,0 days 00:00:38
1581,0 days 00:00:26
1582,0 days 00:00:23
1583,0 days 00:00:40
1584,0 days 00:01:50
1585,0 days 00:00:59
1586,0 days 00:01:59
1587,0 days 00:00:34
1588,0 days 00:00:18
1589,0 days 00:00:08
1590,0 days 00:00:43
1591,0 days 00:02:36
1592,0 days 00:02:53
1593,0 days 00:04:15
1594,0 days 00:02:22
1595,0 days 00:03:31
1596,0 days 00:01:53
1597,0 days 00:01:36
1598,0 days 00:01:50
1599,0 days 00:00:05
1600,0 days 00:00:56
1601,0 days 00:01:02
1602,0 days 00:02:11
1603,0 days 00:01:28
1604,0 days 00:02:14
1605,0 days 00:00:40
1606,0 days 00:00:57
1607,0 days 00:01:15
1608,0 days 00:00:05
1609,0 days 00:01:34
1610,0 days 00:01:58
1611,0 days 00:03:52
1612,0 days 00:02:37
1613,0 days 00:03:14
1614,0 days 00:01:08
1615,0 days 00:01:12
1616,0 days 00:00:52
1617,0 days 00:00:05
1618,0 days 00:01:35
1619,0 days 00:02:36
1620,0 days 00:02:22
1621,0 days 00:03:22
1622,0 days 00:04:14
1623,0 days 00:03:45
1624,0 days 00:04:38
1625,0 days 00:05:30
1626,0 days 00:00:04
1627,0 days 00:02:03
1628,0 days 00:02:33
1629,0 days 00:04:52
1630,0 days 00:02:54
1631,0 days 00:03:39
1632,0 days 00:02:36
1633,0 days 00:02:32
1634,0 days 00:03:08
1635,0 days 00:00:02
1636,0 days 00:00:08
1637,0 days 00:00:23
1638,0 days 00:02:45
1639,0 days 00:03:01
1640,0 days 00:03:24
1641,0 days 00:03:01
1642,0 days 00:02:55
1643,0 days 00:03:07
1644,0 days 00:00:04
1645,0 days 00:01:23
1646,0 days 00:01:38
1647,0 days 00:03:44
1648,0 days 00:04:01
1649,0 days 00:04:39
1650,0 days 00:04:00
1651,0 days 00:03:37
1652,0 days 00:04:08
1653,0 days 00:00:04
1654,0 days 00:00:23
1655,0 days 00:00:43
1656,0 days 00:03:08
1657,0 days 00:03:57
1658,0 days 00:04:20
1659,0 days 00:03:57
1660,0 days 00:03:34
1661,0 days 00:04:02
1662,0 days 00:00:03
1663,0 days 00:01:58
1664,0 days 00:02:42
1665,0 days 00:02:21
1666,0 days 00:02:45
1667,0 days 00:02:50
1668,0 days 00:04:16
1669,0 days 00:03:36
1670,0 days 00:03:15
1671,0 days 00:00:06
1672,0 days 00:00:52
1673,0 days 00:01:41
1674,0 days 00:01:28
1675,0 days 00:01:57
1676,0 days 00:00:52
1677,0 days 00:01:48
1678,0 days 00:03:12
1679,0 days 00:02:49
1680,0 days 00:00:03
1681,0 days 00:00:36
1682,0 days 00:00:41
1683,0 days 00:01:25
1684,0 days 00:00:57
1685,0 days 00:01:01
1686,0 days 00:00:16
1687,0 days 00:01:14
1688,0 days 00:02:57
1689,0 days 00:04:20
1690,0 days 00:00:00
1691,0 days 00:03:01
1692,0 days 00:02:27
1693,0 days 00:02:12
1694,0 days 00:03:05
1695,0 days 00:07:02
1696,0 days 00:07:19
1697,0 days 00:00:01
1698,0 days 00:01:28
1699,0 days 00:02:03
1700,0 days 00:03:14
1701,0 days 00:03:15
1702,0 days 00:04:14
1703,0 days 00:05:52
1704,0 days 00:07:48
1705,0 days 00:07:41
1706,0 days 00:00:33
1707,0 days 00:01:40
1708,0 days 00:02:18
1709,0 days 00:01:52
1710,0 days 00:03:10
1711,0 days 00:02:57
1712,0 days 00:03:40
1713,0 days 00:06:17
1714,0 days 00:06:17
1715,0 days 00:00:00
1716,0 days 00:00:42
1717,0 days 00:01:18
1718,0 days 00:01:16
1719,0 days 00:01:54
1720,0 days 00:00:56
1721,0 days 00:01:52
1722,0 days 00:02:30
1723,0 days 00:02:51
1724,0 days 00:00:00
1725,0 days 00:00:46
1726,0 days 00:01:23
1727,0 days 00:02:12
1728,0 days 00:02:11
1729,0 days 00:01:35
1730,0 days 00:01:56
1731,0 days 00:02:46
1732,0 days 00:02:36
1733,0 days 00:00:19
1734,0 days 00:01:34
1735,0 days 00:02:16
1736,0 days 00:01:15
1737,0 days 00:01:24
1738,0 days 00:01:45
1739,0 days 00:02:23
1740,0 days 00:02:12
1741,0 days 00:02:08
1742,0 days 00:00:02
1743,0 days 00:01:46
1744,0 days 00:02:40
1745,0 days 00:02:00
1746,0 days 00:02:31
1747,0 days 00:03:29
1748,0 days 00:05:48
1749,0 days 00:05:24
1750,0 days 00:05:54
1751,0 days 00:00:39
1752,0 days 00:01:40
1753,0 days 00:02:20
1754,0 days 00:01:32
1755,0 days 00:02:29
1756,0 days 00:02:34
1757,0 days 00:03:33
1758,0 days 00:06:57
1759,0 days 00:07:38
1760,0 days 00:00:30
1761,0 days 00:02:48
1762,0 days 00:03:21
1763,0 days 00:01:56
1764,0 days 00:03:26
1765,0 days 00:03:10
1766,0 days 00:04:59
1767,0 days 00:07:46
1768,0 days 00:08:17
1769,0 days 00:00:06
1770,0 days 00:01:08
1771,0 days 00:01:51
1772,0 days 00:02:38
1773,0 days 00:02:26
1774,0 days 00:02:07
1775,0 days 00:03:08
1776,0 days 00:05:13
1777,0 days 00:05:14
1778,0 days 00:00:03
1779,0 days 00:01:32
1780,0 days 00:01:55
1781,0 days 00:02:55
1782,0 days 00:02:04
1783,0 days 00:03:50
1784,0 days 00:02:47
1785,0 days 00:03:46
1786,0 days 00:02:41
1787,0 days 00:03:19
1788,-1 days +23:59:58
1789,0 days 00:01:37
1790,0 days 00:02:05
1791,0 days 00:01:38
1792,0 days 00:01:54
1793,0 days 00:03:03
1794,0 days 00:03:45
1795,0 days 00:02:36
1796,0 days 00:02:49
1797,0 days 00:00:05
1798,0 days 00:00:17
1799,0 days 00:01:48
1800,0 days 00:02:23
1801,0 days 00:01:25
1802,0 days 00:01:42
1803,0 days 00:01:15
1804,0 days 00:01:58
1805,0 days 00:03:27
1806,0 days 00:03:11
1807,0 days 00:00:04
1808,0 days 00:01:32
1809,0 days 00:01:56
1810,0 days 00:00:39
1811,0 days 00:01:20
1812,0 days 00:02:54
1813,0 days 00:03:47
1814,0 days 00:01:46
1815,0 days 00:01:59
1816,0 days 00:00:05
1817,0 days 00:00:43
1818,0 days 00:01:16
1819,0 days 00:00:27
1820,0 days 00:00:56
1821,0 days 00:01:55
1822,0 days 00:02:42
1823,0 days 00:02:19
1824,0 days 00:02:57
1825,0 days 00:00:05
1826,0 days 00:00:52
1827,0 days 00:01:25
1828,0 days 00:00:39
1829,0 days 00:00:23
1830,0 days 00:00:17
1831,0 days 00:00:47
1832,0 days 00:00:08
1833,0 days 00:00:56
1834,0 days 00:00:00
1835,0 days 00:00:45
1836,0 days 00:01:12
1837,0 days 00:00:38
1838,0 days 00:00:49
1839,0 days 00:01:02
1840,0 days 00:01:37
1841,0 days 00:02:55
1842,0 days 00:03:15
1843,0 days 00:00:01
1844,0 days 00:00:34
1845,0 days 00:01:14
1846,0 days 00:00:36
1847,0 days 00:00:22
1848,0 days 00:00:47
1849,0 days 00:01:32
1850,0 days 00:00:38
1851,0 days 00:00:57
1852,-1 days +23:59:57
1853,0 days 00:00:33
1854,0 days 00:00:58
1855,0 days 00:00:36
1856,0 days 00:00:23
1857,-1 days +23:59:57
1858,0 days 00:00:37
1859,0 days 00:00:11
1860,0 days 00:00:01
1861,0 days 00:00:24
1862,0 days 00:01:00
1863,0 days 00:01:23
1864,0 days 00:00:23
1865,0 days 00:00:45
1866,0 days 00:00:22
1867,0 days 00:00:13
1868,0 days 00:00:00
1869,0 days 00:00:12
1870,0 days 00:00:00
1871,0 days 00:01:02
1872,0 days 00:00:21
1873,0 days 00:00:47
1874,0 days 00:02:04
1875,0 days 00:00:26
1876,0 days 00:00:04
1877,0 days 00:00:14
1878,0 days 00:00:12
1879,0 days 00:01:05
1880,0 days 00:00:31
1881,0 days 00:00:09
1882,0 days 00:00:57
1883,0 days 00:00:30
1884,0 days 00:00:06
1885,0 days 00:01:16
1886,0 days 00:03:20
1887,0 days 00:01:57
1888,0 days 00:01:12
1889,0 days 00:00:50
1890,0 days 00:01:05
1891,0 days 00:01:29
1892,0 days 00:00:06
1893,0 days 00:00:07
1894,0 days 00:00:57
1895,0 days 00:02:06
1896,0 days 00:00:03
1897,0 days 00:00:49
1898,0 days 00:02:07
1899,0 days 00:02:04
1900,0 days 00:01:19
1901,0 days 00:01:26
1902,0 days 00:01:06
1903,0 days 00:01:57
1904,0 days 00:00:26
1905,0 days 00:00:39
1906,0 days 00:00:15
1907,0 days 00:01:20
1908,0 days 00:00:25
1909,0 days 00:00:32
1910,0 days 00:00:25
1911,0 days 00:00:32
1912,0 days 00:00:58
1913,0 days 00:00:32
1914,0 days 00:01:12
1915,0 days 00:01:18
1916,0 days 00:00:01
1917,-1 days +23:59:58
1918,0 days 00:00:50
1919,0 days 00:02:17
1920,0 days 00:00:08
1921,0 days 00:00:22
1922,0 days 00:01:44
1923,0 days 00:01:04
1924,0 days 00:00:03
1925,0 days 00:00:08
1926,0 days 00:00:10
1927,0 days 00:00:40
1928,0 days 00:00:50
1929,0 days 00:00:13
1930,0 days 00:00:45
1931,0 days 00:00:13
1932,0 days 00:01:31
1933,0 days 00:00:06
1934,0 days 00:01:43
1935,0 days 00:02:21
1936,0 days 00:01:23
1937,0 days 00:00:23
1938,0 days 00:00:59
1939,0 days 00:01:02
1940,0 days 00:01:34
1941,0 days 00:00:59
1942,0 days 00:00:48
1943,0 days 00:00:59
1944,0 days 00:02:07
1945,0 days 00:00:03
1946,0 days 00:00:46
1947,0 days 00:00:03
1948,0 days 00:00:09
1949,0 days 00:00:06
1950,0 days 00:00:01
1951,0 days 00:00:23
1952,0 days 00:00:01
1953,0 days 00:00:08
1954,0 days 00:00:37
1955,0 days 00:00:13
1956,0 days 00:00:59
1957,0 days 00:00:03
1958,0 days 00:00:20
1959,-1 days +23:59:59
1960,0 days 00:00:02
1961,-1 days +23:59:57
1962,-1 days +23:59:57
1963,0 days 00:00:20
1964,-1 days +23:59:56
1965,-1 days +23:59:56
1966,0 days 00:00:01
1967,0 days 00:00:05
1968,0 days 00:00:51
1969,0 days 00:01:20
1970,0 days 00:01:49
1971,0 days 00:01:57
1972,0 days 00:01:11
1973,0 days 00:00:21
1974,0 days 00:00:50
1975,0 days 00:00:46
1976,0 days 00:00:40
1977,0 days 00:00:00
1978,0 days 00:00:03
1979,0 days 00:00:25
1980,0 days 00:01:34
1981,0 days 00:00:04
1982,0 days 00:00:42
1983,0 days 00:00:48
1984,0 days 00:00:48
1985,0 days 00:00:05
1986,0 days 00:00:22
1987,0 days 00:00:21
1988,0 days 00:00:05
1989,0 days 00:00:04
1990,0 days 00:00:20
1991,0 days 00:01:18
1992,0 days 00:02:07
1993,0 days 00:00:03
1994,0 days 00:01:16
1995,0 days 00:01:25
1996,0 days 00:00:41
1997,0 days 00:00:02
1998,0 days 00:00:07
1999,0 days 00:00:36
2000,0 days 00:00:03
2001,0 days 00:00:42
2002,0 days 00:00:45
2003,0 days 00:01:01
2004,0 days 00:01:53
2005,0 days 00:00:01
2006,0 days 00:01:34
2007,0 days 00:00:33
2008,0 days 00:00:01
2009,0 days 00:00:12
2010,0 days 00:00:51
2011,0 days 00:00:27
2012,0 days 00:00:43
2013,0 days 00:01:08
2014,0 days 00:01:08
2015,0 days 00:00:28
2016,0 days 00:00:53
2017,0 days 00:01:56
2018,0 days 00:02:00
2019,0 days 00:01:26
2020,0 days 00:01:02
2021,0 days 00:00:41
2022,0 days 00:01:26
2023,0 days 00:02:09
2024,0 days 00:02:34
2025,0 days 00:01:52
2026,0 days 00:01:51
2027,0 days 00:02:07
2028,0 days 00:03:20
2029,0 days 00:00:01
2030,0 days 00:01:37
2031,0 days 00:02:09
2032,0 days 00:01:13
2033,0 days 00:00:26
2034,0 days 00:00:54
2035,0 days 00:00:37
2036,0 days 00:00:38
2037,0 days 00:00:20
2038,0 days 00:00:15
2039,0 days 00:00:29
2040,0 days 00:00:38
2041,0 days 00:00:03
2042,0 days 00:01:36
2043,0 days 00:01:32
2044,0 days 00:01:12
2045,0 days 00:00:15
2046,0 days 00:00:56
2047,0 days 00:00:54
2048,0 days 00:00:27
2049,0 days 00:00:03
2050,0 days 00:00:30
2051,0 days 00:00:02
2052,0 days 00:00:51
2053,0 days 00:00:04
2054,0 days 00:01:29
2055,0 days 00:00:41
2056,0 days 00:00:02
2057,0 days 00:00:03
2058,0 days 00:00:45
2059,0 days 00:00:34
2060,0 days 00:00:18
2061,0 days 00:00:01
2062,0 days 00:00:03
2063,-1 days +23:59:33
2064,0 days 00:00:33
2065,0 days 00:00:05
2066,0 days 00:01:34
2067,0 days 00:00:44
2068,0 days 00:00:04
2069,0 days 00:00:08
2070,0 days 00:00:46
2071,0 days 00:00:21
2072,0 days 00:00:07
2073,0 days 00:00:04
2074,0 days 00:00:05
2075,0 days 00:00:08
2076,0 days 00:01:00
2077,0 days 00:00:02
2078,0 days 00:01:34
2079,0 days 00:02:09
2080,0 days 00:01:14
2081,0 days 00:00:33
2082,0 days 00:00:54
2083,0 days 00:00:46
2084,0 days 00:00:32
2085,0 days 00:00:00
2086,0 days 00:00:02
2087,-1 days +23:59:57
2088,0 days 00:00:56
2089,0 days 00:00:04
2090,0 days 00:02:23
2091,0 days 00:02:07
2092,0 days 00:01:05
2093,0 days 00:00:06
2094,0 days 00:00:51
2095,0 days 00:00:50
2096,0 days 00:00:25
2097,0 days 00:01:51
2098,0 days 00:02:00
2099,0 days 00:02:18
2100,0 days 00:03:05
2101,0 days 00:00:02
2102,0 days 00:01:41
2103,0 days 00:00:39
2104,0 days 00:00:35
2105,0 days 00:00:02
2106,0 days 00:00:21
2107,0 days 00:01:02
2108,0 days 00:00:49
2109,0 days 00:01:04
2110,0 days 00:01:01
2111,0 days 00:00:21
2112,0 days 00:01:20
2113,0 days 00:00:14
2114,0 days 00:01:11
2115,0 days 00:00:40
2116,0 days 00:00:00
2117,-1 days +23:59:57
2118,0 days 00:00:00
2119,0 days 00:00:00
2120,-1 days +23:59:58
2121,-1 days +23:59:56
2122,0 days 00:00:08
2123,0 days 00:02:00
2124,0 days 00:03:21
2125,0 days 00:00:07
2126,0 days 00:01:23
2127,0 days 00:01:50
2128,0 days 00:00:50
2129,0 days 00:00:27
2130,0 days 00:00:12
2131,0 days 00:00:06
2132,0 days 00:00:00
2133,0 days 00:01:55
2134,0 days 00:03:13
2135,0 days 00:03:30
2136,0 days 00:00:02
2137,0 days 00:01:29
2138,0 days 00:00:48
2139,0 days 00:00:51
2140,0 days 00:00:03
2141,0 days 00:00:37
2142,0 days 00:00:31
2143,0 days 00:00:35
2144,0 days 00:00:15
2145,0 days 00:00:14
2146,0 days 00:00:25
2147,0 days 00:01:08
2148,0 days 00:01:34
2149,0 days 00:03:26
2150,0 days 00:03:37
2151,0 days 00:01:35
2152,0 days 00:01:42
2153,0 days 00:00:42
2154,0 days 00:01:27
2155,0 days 00:00:12
2156,0 days 00:00:19
2157,0 days 00:00:05
2158,0 days 00:00:02
2159,0 days 00:01:37
2160,0 days 00:02:37
2161,0 days 00:01:30
2162,0 days 00:00:42
2163,0 days 00:01:47
2164,0 days 00:01:06
2165,0 days 00:01:08
2166,0 days 00:01:45
2167,0 days 00:01:49
2168,0 days 00:00:53
2169,0 days 00:00:34
2170,0 days 00:00:06
2171,0 days 00:00:28
2172,0 days 00:00:27
2173,0 days 00:01:09
2174,0 days 00:00:11
2175,0 days 00:02:00
2176,0 days 00:01:51
2177,0 days 00:01:54
2178,0 days 00:00:56
2179,0 days 00:01:35
2180,0 days 00:00:42
2181,0 days 00:00:18
2182,0 days 00:01:47
2183,0 days 00:01:53
2184,0 days 00:01:48
2185,0 days 00:01:41
2186,0 days 00:00:02
2187,0 days 00:00:11
2188,0 days 00:00:45
2189,0 days 00:00:49
2190,0 days 00:00:03
