,Difference
1150,0 days 00:00:03
1151,-1 days +23:59:58
1152,0 days 00:01:54
1153,0 days 00:02:24
1154,0 days 00:05:34
1155,0 days 00:05:48
1156,0 days 00:06:24
1157,0 days 00:04:20
1158,0 days 00:04:56
1159,0 days 00:04:53
1160,0 days 00:00:05
1161,-1 days +23:59:45
1162,0 days 00:00:18
1163,0 days 00:01:28
1164,0 days 00:01:59
1165,0 days 00:02:43
1166,0 days 00:02:39
1167,0 days 00:02:46
1168,0 days 00:03:15
1169,0 days 00:00:38
1170,0 days 00:01:43
1171,0 days 00:02:46
1172,0 days 00:05:29
1173,0 days 00:07:15
1174,0 days 00:08:01
1175,0 days 00:06:30
1176,0 days 00:07:44
1177,0 days 00:08:25
1178,0 days 00:02:16
1179,0 days 00:03:58
1180,0 days 00:04:16
1181,0 days 00:05:33
1182,0 days 00:04:13
1183,0 days 00:04:49
1184,0 days 00:03:31
1185,0 days 00:04:38
1186,0 days 00:04:05
1187,0 days 00:00:13
1188,0 days 00:01:11
1189,0 days 00:01:25
1190,0 days 00:02:39
1191,0 days 00:02:47
1192,0 days 00:03:32
1193,0 days 00:02:00
1194,0 days 00:01:57
1195,0 days 00:02:20
1196,0 days 00:01:04
1197,0 days 00:00:13
1198,-1 days +23:59:59
1199,0 days 00:01:07
1200,0 days 00:00:07
1201,-1 days +23:59:52
1202,0 days 00:00:00
1203,0 days 00:00:08
1204,0 days 00:01:00
1205,0 days 00:02:22
1206,0 days 00:03:38
1207,0 days 00:03:29
1208,0 days 00:02:17
1209,0 days 00:01:55
1210,0 days 00:02:04
1211,0 days 00:00:00
1212,0 days 00:01:29
1213,0 days 00:02:39
1214,0 days 00:03:51
1215,0 days 00:03:34
1216,0 days 00:03:57
1217,0 days 00:02:42
1218,0 days 00:02:38
1219,0 days 00:03:29
1220,0 days 00:01:53
1221,0 days 00:03:07
1222,0 days 00:03:55
1223,0 days 00:03:21
1224,0 days 00:03:45
1225,0 days 00:02:16
1226,0 days 00:02:07
1227,0 days 00:02:11
1228,-1 days +23:59:58
1229,0 days 00:01:24
1230,0 days 00:02:28
1231,0 days 00:03:35
1232,0 days 00:02:51
1233,0 days 00:03:37
1234,0 days 00:01:59
1235,0 days 00:01:46
1236,0 days 00:02:06
1237,0 days 00:00:05
1238,0 days 00:01:26
1239,0 days 00:01:32
1240,0 days 00:02:45
1241,0 days 00:01:32
1242,0 days 00:02:12
1243,0 days 00:00:34
1244,0 days 00:01:21
1245,0 days 00:00:48
1246,0 days 00:00:50
1247,0 days 00:02:05
1248,0 days 00:01:58
1249,0 days 00:03:08
1250,0 days 00:02:48
1251,0 days 00:03:14
1252,0 days 00:01:52
1253,0 days 00:01:32
1254,0 days 00:01:08
1255,0 days 00:00:03
1256,0 days 00:00:18
1257,0 days 00:00:44
1258,0 days 00:03:05
1259,0 days 00:02:50
1260,0 days 00:03:14
1261,0 days 00:01:19
1262,0 days 00:01:12
1263,0 days 00:01:10
1264,0 days 00:00:11
1265,0 days 00:00:03
1266,0 days 00:00:01
1267,0 days 00:01:24
1268,0 days 00:00:57
1269,0 days 00:02:04
1270,0 days 00:00:38
1271,0 days 00:00:21
1272,-1 days +23:59:57
1273,0 days 00:00:53
1274,0 days 00:01:02
1275,0 days 00:02:08
1276,0 days 00:01:32
1277,0 days 00:02:13
1278,0 days 00:00:17
1279,0 days 00:00:23
1280,-1 days +23:59:51
1281,0 days 00:00:14
1282,0 days 00:00:31
1283,0 days 00:00:46
1284,0 days 00:01:55
1285,0 days 00:00:08
1286,0 days 00:00:40
1287,0 days 00:00:01
1288,0 days 00:00:03
1289,0 days 00:01:02
1290,0 days 00:05:23
1291,0 days 00:05:19
1292,0 days 00:00:10
1293,0 days 00:01:21
1294,0 days 00:02:07
1295,0 days 00:02:14
1296,0 days 00:03:38
1297,0 days 00:03:57
1298,0 days 00:07:08
1299,0 days 00:06:50
1300,0 days 00:00:03
1301,0 days 00:00:31
1302,0 days 00:01:12
1303,0 days 00:00:52
1304,0 days 00:00:31
1305,0 days 00:00:00
1306,0 days 00:00:25
1307,0 days 00:01:42
1308,0 days 00:00:30
1309,0 days 00:00:05
1310,0 days 00:01:05
1311,0 days 00:01:50
1312,0 days 00:02:48
1313,0 days 00:03:30
1314,0 days 00:03:06
1315,0 days 00:03:58
1316,0 days 00:08:04
1317,0 days 00:08:28
1318,0 days 00:00:00
1319,0 days 00:00:34
1320,0 days 00:01:22
1321,0 days 00:00:25
1322,0 days 00:00:36
1323,0 days 00:00:32
1324,0 days 00:01:22
1325,0 days 00:03:37
1326,0 days 00:03:01
1327,0 days 00:00:03
1328,0 days 00:02:04
1329,0 days 00:00:52
1330,0 days 00:01:23
1331,0 days 00:00:33
1332,0 days 00:01:37
1333,0 days 00:02:41
1334,0 days 00:02:40
1335,-1 days +23:59:58
1336,0 days 00:01:45
1337,0 days 00:02:20
1338,0 days 00:01:03
1339,0 days 00:01:52
1340,0 days 00:02:30
1341,0 days 00:03:13
1342,0 days 00:10:06
1343,0 days 00:10:43
1344,0 days 00:00:42
1345,0 days 00:02:42
1346,0 days 00:03:13
1347,0 days 00:02:46
1348,0 days 00:03:28
1349,0 days 00:03:13
1350,0 days 00:04:06
1351,0 days 00:07:46
1352,0 days 00:07:25
1353,0 days 00:00:06
1354,0 days 00:02:02
1355,0 days 00:02:49
1356,0 days 00:03:35
1357,0 days 00:04:35
1358,0 days 00:04:50
1359,0 days 00:05:33
1360,0 days 00:08:52
1361,0 days 00:08:43
1362,0 days 00:00:03
1363,0 days 00:01:49
1364,0 days 00:02:15
1365,0 days 00:01:30
1366,0 days 00:01:48
1367,0 days 00:01:59
1368,0 days 00:00:33
1369,0 days 00:01:22
1370,0 days 00:01:43
1371,0 days 00:02:35
1372,0 days 00:01:36
1373,0 days 00:00:20
1374,0 days 00:01:44
1375,0 days 00:02:16
1376,0 days 00:01:49
1377,0 days 00:01:33
1378,0 days 00:01:03
1379,0 days 00:01:48
1380,0 days 00:00:00
1381,0 days 00:01:21
1382,0 days 00:02:06
1383,0 days 00:01:29
1384,0 days 00:01:27
1385,0 days 00:01:21
1386,0 days 00:02:02
1387,0 days 00:01:51
1388,0 days 00:03:13
1389,0 days 00:00:11
1390,0 days 00:00:52
1391,0 days 00:01:12
1392,0 days 00:00:11
1393,0 days 00:00:19
1394,0 days 00:00:08
1395,0 days 00:00:50
1396,0 days 00:00:33
1397,-1 days +23:59:59
1398,0 days 00:01:40
1399,0 days 00:02:14
1400,0 days 00:01:29
1401,0 days 00:02:28
1402,0 days 00:01:26
1403,0 days 00:02:13
1404,0 days 00:03:38
1405,0 days 00:04:09
1406,0 days 00:00:07
1407,0 days 00:02:04
1408,0 days 00:02:27
1409,0 days 00:01:37
1410,0 days 00:01:45
1411,0 days 00:01:26
1412,0 days 00:02:12
1413,0 days 00:02:46
1414,0 days 00:03:00
1415,-1 days +23:59:59
1416,0 days 00:00:44
1417,0 days 00:01:19
1418,0 days 00:00:31
1419,0 days 00:00:40
1420,0 days 00:00:15
1421,0 days 00:00:59
1422,0 days 00:00:56
1423,-1 days +23:59:48
1424,0 days 00:00:06
1425,0 days 00:00:54
1426,0 days 00:01:29
1427,0 days 00:00:29
1428,0 days 00:01:24
1429,0 days 00:01:55
1430,0 days 00:02:58
1431,0 days 00:04:33
1432,0 days 00:04:41
1433,0 days 00:00:04
1434,0 days 00:01:38
1435,0 days 00:02:22
1436,0 days 00:01:43
1437,0 days 00:01:47
1438,0 days 00:02:52
1439,0 days 00:03:45
1440,0 days 00:03:12
1441,0 days 00:03:13
1442,0 days 00:00:04
1443,0 days 00:01:55
1444,0 days 00:02:38
1445,0 days 00:02:32
1446,0 days 00:03:34
1447,0 days 00:02:31
1448,0 days 00:02:39
1449,0 days 00:03:50
1450,0 days 00:02:24
1451,0 days 00:02:26
1452,0 days 00:00:03
1453,0 days 00:01:11
1454,0 days 00:01:47
1455,0 days 00:02:38
1456,0 days 00:02:56
1457,0 days 00:03:18
1458,0 days 00:04:06
1459,0 days 00:02:00
1460,0 days 00:02:05
1461,0 days 00:00:00
1462,0 days 00:01:01
1463,0 days 00:01:44
1464,0 days 00:02:31
1465,0 days 00:03:24
1466,0 days 00:01:57
1467,0 days 00:01:25
1468,0 days 00:02:11
1469,0 days 00:00:23
1470,0 days 00:00:03
1471,0 days 00:00:05
1472,0 days 00:00:03
1473,0 days 00:01:00
1474,0 days 00:00:10
1475,0 days 00:00:19
1476,0 days 00:02:40
1477,0 days 00:04:04
1478,0 days 00:02:44
1479,0 days 00:02:18
1480,0 days 00:01:34
1481,0 days 00:00:47
1482,0 days 00:00:06
1483,0 days 00:00:52
1484,0 days 00:00:44
1485,0 days 00:01:05
1486,0 days 00:00:09
1487,0 days 00:00:10
1488,0 days 00:03:49
1489,0 days 00:04:15
1490,0 days 00:00:01
1491,0 days 00:00:21
1492,0 days 00:00:01
1493,-1 days +23:59:59
1494,-1 days +23:59:56
1495,0 days 00:00:40
1496,0 days 00:00:42
1497,0 days 00:01:10
1498,0 days 00:00:35
1499,0 days 00:00:26
1500,0 days 00:03:28
1501,0 days 00:03:45
1502,0 days 00:00:03
1503,0 days 00:01:09
1504,0 days 00:00:22
1505,0 days 00:00:03
1506,0 days 00:00:03
1507,0 days 00:00:23
1508,0 days 00:00:08
1509,0 days 00:00:02
1510,0 days 00:00:01
1511,0 days 00:00:02
1512,-1 days +23:59:39
1513,0 days 00:00:21
1514,0 days 00:00:47
1515,0 days 00:03:04
1516,0 days 00:04:08
1517,0 days 00:03:43
1518,0 days 00:03:11
1519,0 days 00:02:28
1520,0 days 00:02:50
1521,0 days 00:02:42
1522,0 days 00:01:50
1523,0 days 00:01:05
1524,0 days 00:01:33
1525,0 days 00:04:24
1526,0 days 00:00:06
1527,0 days 00:00:35
1528,0 days 00:00:20
1529,-1 days +23:59:59
1530,0 days 00:00:04
1531,0 days 00:00:37
1532,0 days 00:00:36
1533,0 days 00:00:11
1534,0 days 00:00:00
1535,0 days 00:00:02
1536,-1 days +23:59:51
1537,-1 days +23:59:58
1538,0 days 00:00:03
1539,0 days 00:00:22
1540,0 days 00:00:03
1541,0 days 00:00:02
1542,0 days 00:00:23
1543,0 days 00:00:06
1544,0 days 00:00:28
1545,0 days 00:00:03
1546,0 days 00:00:02
1547,0 days 00:00:03
1548,0 days 00:00:02
1549,0 days 00:00:16
1550,0 days 00:01:12
1551,0 days 00:01:36
1552,0 days 00:01:28
1553,0 days 00:00:03
1554,0 days 00:00:03
1555,0 days 00:00:04
1556,0 days 00:00:41
1557,0 days 00:00:12
1558,0 days 00:00:02
1559,-1 days +23:59:51
1560,0 days 00:02:27
1561,0 days 00:02:41
1562,0 days 00:00:08
1563,0 days 00:00:29
1564,0 days 00:00:10
1565,0 days 00:00:11
1566,0 days 00:00:07
1567,0 days 00:00:18
1568,0 days 00:00:06
1569,0 days 00:00:05
1570,0 days 00:00:07
1571,0 days 00:00:36
1572,0 days 00:01:15
1573,0 days 00:01:13
1574,0 days 00:00:34
1575,0 days 00:00:03
1576,0 days 00:00:04
1577,0 days 00:00:03
1578,0 days 00:00:06
1579,0 days 00:00:40
1580,0 days 00:00:07
1581,0 days 00:00:02
1582,0 days 00:00:03
1583,0 days 00:00:02
1584,0 days 00:00:03
1585,0 days 00:00:02
1586,0 days 00:01:36
1587,0 days 00:01:09
1588,0 days 00:00:19
1589,0 days 00:00:54
1590,0 days 00:00:35
1591,0 days 00:01:06
1592,0 days 00:00:09
1593,0 days 00:00:03
1594,0 days 00:00:03
1595,0 days 00:00:52
1596,0 days 00:00:56
1597,0 days 00:00:05
1598,0 days 00:00:11
1599,0 days 00:00:04
1600,0 days 00:00:03
1601,0 days 00:00:04
1602,0 days 00:00:15
1603,0 days 00:00:07
1604,0 days 00:00:04
1605,0 days 00:00:02
1606,0 days 00:00:10
1607,0 days 00:01:31
1608,0 days 00:01:59
1609,0 days 00:00:08
1610,0 days 00:01:40
1611,0 days 00:01:30
1612,0 days 00:00:50
1613,0 days 00:00:09
1614,0 days 00:00:41
1615,0 days 00:00:34
1616,0 days 00:00:13
1617,0 days 00:00:06
1618,0 days 00:00:06
1619,0 days 00:01:09
1620,0 days 00:01:59
1621,0 days 00:00:02
1622,0 days 00:00:04
1623,0 days 00:00:15
1624,0 days 00:01:21
1625,0 days 00:02:37
1626,0 days 00:02:00
1627,0 days 00:00:59
1628,0 days 00:01:09
1629,0 days 00:00:38
1630,0 days 00:00:47
1631,0 days 00:00:16
1632,0 days 00:00:03
1633,0 days 00:00:06
1634,0 days 00:01:05
1635,0 days 00:00:04
1636,0 days 00:01:20
1637,0 days 00:01:17
1638,0 days 00:01:01
1639,0 days 00:00:01
1640,0 days 00:00:11
1641,0 days 00:00:02
1642,0 days 00:00:21
1643,0 days 00:00:03
1644,0 days 00:00:22
1645,-1 days +23:59:23
1646,0 days 00:00:22
1647,0 days 00:00:36
1648,0 days 00:00:43
1649,0 days 00:00:56
1650,0 days 00:00:10
1651,0 days 00:00:10
1652,0 days 00:00:03
1653,0 days 00:00:04
1654,0 days 00:00:24
1655,0 days 00:00:06
1656,0 days 00:00:28
1657,0 days 00:00:12
1658,0 days 00:00:27
1659,0 days 00:00:00
1660,0 days 00:00:24
1661,0 days 00:02:11
1662,0 days 00:01:56
1663,0 days 00:01:13
1664,0 days 00:01:33
1665,0 days 00:01:28
1666,0 days 00:02:14
1667,0 days 00:01:22
1668,0 days 00:02:32
1669,0 days 00:03:16
1670,0 days 00:04:18
1671,0 days 00:00:06
1672,0 days 00:01:16
1673,0 days 00:01:44
1674,0 days 00:00:45
1675,0 days 00:00:04
1676,0 days 00:00:08
1677,0 days 00:00:39
1678,0 days 00:00:19
1679,0 days 00:00:11
1680,0 days 00:01:13
1681,0 days 00:02:00
1682,0 days 00:01:19
1683,0 days 00:03:31
1684,0 days 00:02:54
1685,0 days 00:01:38
1686,0 days 00:00:45
1687,0 days 00:01:11
1688,0 days 00:01:00
1689,0 days 00:01:24
1690,0 days 00:00:55
1691,0 days 00:01:29
1692,0 days 00:00:40
1693,0 days 00:02:00
1694,0 days 00:00:06
1695,0 days 00:00:27
1696,0 days 00:00:09
1697,0 days 00:00:06
1698,0 days 00:00:27
1699,0 days 00:00:35
1700,0 days 00:00:38
1701,0 days 00:00:01
1702,0 days 00:00:09
1703,0 days 00:00:09
1704,0 days 00:00:10
1705,0 days 00:00:26
1706,0 days 00:00:23
1707,0 days 00:01:44
1708,0 days 00:03:00
1709,0 days 00:02:29
1710,0 days 00:01:44
1711,0 days 00:02:24
1712,0 days 00:01:58
1713,0 days 00:01:09
1714,0 days 00:01:00
1715,0 days 00:01:34
1716,0 days 00:00:31
1717,0 days 00:01:46
1718,0 days 00:00:02
1719,0 days 00:01:03
1720,0 days 00:00:44
1721,0 days 00:00:24
1722,0 days 00:00:05
1723,0 days 00:00:12
1724,0 days 00:01:33
1725,0 days 00:01:22
1726,0 days 00:01:32
1727,0 days 00:01:33
1728,0 days 00:02:14
1729,0 days 00:03:33
1730,0 days 00:00:03
1731,0 days 00:00:46
1732,0 days 00:00:33
1733,0 days 00:00:13
1734,0 days 00:00:01
1735,0 days 00:00:01
1736,0 days 00:00:00
1737,0 days 00:00:04
1738,0 days 00:00:00
1739,0 days 00:00:01
1740,0 days 00:00:39
1741,0 days 00:01:49
1742,0 days 00:01:05
1743,0 days 00:01:30
1744,0 days 00:00:54
1745,0 days 00:00:47
1746,0 days 00:00:05
1747,0 days 00:00:27
1748,0 days 00:00:11
1749,0 days 00:00:06
1750,0 days 00:01:10
1751,0 days 00:01:01
1752,0 days 00:01:18
1753,0 days 00:02:19
1754,0 days 00:00:43
1755,0 days 00:00:55
1756,0 days 00:01:09
1757,0 days 00:00:55
1758,0 days 00:00:05
1759,0 days 00:00:54
1760,0 days 00:00:42
1761,0 days 00:01:28
1762,0 days 00:00:51
1763,0 days 00:00:38
1764,0 days 00:03:23
1765,0 days 00:04:05
1766,0 days 00:00:29
1767,0 days 00:00:31
1768,0 days 00:01:09
1769,0 days 00:00:01
1770,0 days 00:00:04
1771,0 days 00:00:01
1772,0 days 00:00:12
1773,0 days 00:00:18
1774,0 days 00:00:08
1775,0 days 00:00:02
1776,0 days 00:01:21
1777,0 days 00:01:23
1778,0 days 00:00:19
1779,0 days 00:00:47
1780,0 days 00:00:01
1781,0 days 00:00:00
1782,0 days 00:00:14
1783,0 days 00:00:10
1784,0 days 00:00:30
1785,0 days 00:00:01
1786,0 days 00:00:28
1787,0 days 00:00:46
1788,0 days 00:00:10
1789,0 days 00:01:20
1790,0 days 00:01:06
1791,0 days 00:02:39
1792,0 days 00:02:50
1793,0 days 00:01:47
1794,0 days 00:00:51
1795,0 days 00:01:28
1796,0 days 00:01:12
1797,0 days 00:00:38
1798,0 days 00:00:04
1799,0 days 00:00:05
1800,0 days 00:01:37
1801,0 days 00:01:34
1802,0 days 00:01:37
1803,0 days 00:00:50
1804,0 days 00:00:44
1805,0 days 00:00:22
1806,0 days 00:00:05
1807,0 days 00:00:17
1808,0 days 00:00:12
1809,0 days 00:00:54
1810,0 days 00:00:35
1811,0 days 00:00:09
1812,0 days 00:00:13
1813,0 days 00:00:02
1814,0 days 00:01:08
1815,0 days 00:00:01
1816,0 days 00:00:46
1817,0 days 00:00:55
1818,0 days 00:00:20
1819,0 days 00:00:01
1820,0 days 00:00:14
1821,0 days 00:00:11
1822,0 days 00:00:02
1823,0 days 00:00:01
1824,0 days 00:00:13
1825,0 days 00:00:04
1826,0 days 00:01:10
1827,0 days 00:00:06
1828,0 days 00:00:40
1829,0 days 00:00:17
1830,0 days 00:00:03
1831,0 days 00:00:08
1832,0 days 00:00:06
1833,0 days 00:00:35
1834,0 days 00:00:28
1835,0 days 00:00:03
1836,0 days 00:00:04
1837,-1 days +23:59:33
1838,0 days 00:00:05
1839,0 days 00:01:06
1840,0 days 00:00:03
1841,0 days 00:00:28
1842,0 days 00:01:14
1843,0 days 00:00:32
1844,0 days 00:00:49
1845,0 days 00:00:49
1846,0 days 00:00:46
1847,0 days 00:00:35
1848,0 days 00:00:13
1849,0 days 00:00:06
1850,0 days 00:02:34
1851,0 days 00:03:10
1852,0 days 00:00:24
1853,0 days 00:00:14
1854,0 days 00:00:22
1855,0 days 00:00:04
1856,0 days 00:00:01
1857,0 days 00:00:02
1858,0 days 00:00:18
1859,0 days 00:00:04
1860,0 days 00:00:03
1861,0 days 00:00:08
1862,-1 days +23:59:45
1863,0 days 00:00:58
1864,0 days 00:00:00
1865,0 days 00:00:04
1866,0 days 00:00:50
1867,0 days 00:00:09
1868,0 days 00:01:04
1869,0 days 00:00:06
1870,0 days 00:00:04
1871,0 days 00:00:05
1872,0 days 00:00:05
1873,0 days 00:00:06
1874,0 days 00:00:07
1875,0 days 00:00:39
1876,0 days 00:00:13
1877,0 days 00:01:26
1878,0 days 00:00:05
1879,0 days 00:00:09
1880,0 days 00:00:02
1881,0 days 00:01:25
1882,0 days 00:00:18
1883,0 days 00:00:21
1884,0 days 00:00:05
1885,0 days 00:00:20
1886,0 days 00:00:42
1887,0 days 00:00:31
1888,0 days 00:00:26
1889,0 days 00:01:23
1890,0 days 00:01:35
1891,0 days 00:00:18
1892,0 days 00:01:39
1893,0 days 00:00:01
1894,0 days 00:03:55
1895,0 days 00:02:44
1896,0 days 00:02:43
1897,0 days 00:02:27
1898,0 days 00:01:26
1899,0 days 00:01:25
1900,0 days 00:01:18
1901,0 days 00:01:50
1902,0 days 00:01:28
1903,0 days 00:01:24
1904,0 days 00:00:01
1905,0 days 00:00:22
1906,0 days 00:00:05
1907,0 days 00:01:21
1908,0 days 00:00:08
1909,-1 days +23:59:27
1910,0 days 00:00:05
1911,0 days 00:00:09
1912,0 days 00:00:10
1913,-1 days +23:59:56
1914,0 days 00:00:13
1915,0 days 00:00:20
1916,0 days 00:00:07
1917,0 days 00:01:16
1918,0 days 00:01:24
1919,0 days 00:00:16
1920,0 days 00:00:29
1921,0 days 00:01:56
1922,0 days 00:05:31
1923,0 days 00:03:32
1924,0 days 00:03:20
1925,0 days 00:03:10
1926,0 days 00:04:00
1927,0 days 00:04:48
1928,0 days 00:05:58
1929,0 days 00:07:15
1930,0 days 00:07:07
1931,0 days 00:08:29
1932,0 days 00:07:11
1933,0 days 00:08:06
1934,0 days 00:00:04
1935,0 days 00:01:31
1936,0 days 00:00:03
1937,0 days 00:00:04
1938,0 days 00:00:03
1939,0 days 00:00:24
1940,0 days 00:00:56
1941,0 days 00:00:40
1942,0 days 00:01:30
1943,0 days 00:01:23
1944,0 days 00:01:01
1945,0 days 00:00:05
1946,0 days 00:00:44
1947,0 days 00:00:00
1948,0 days 00:00:38
1949,0 days 00:00:00
1950,0 days 00:00:35
1951,0 days 00:00:12
1952,0 days 00:01:23
1953,0 days 00:01:53
1954,0 days 00:01:30
1955,0 days 00:02:17
1956,0 days 00:01:38
1957,0 days 00:00:38
1958,0 days 00:00:15
1959,0 days 00:01:14
1960,0 days 00:00:04
1961,0 days 00:02:37
1962,0 days 00:02:45
1963,0 days 00:00:39
1964,0 days 00:00:29
1965,0 days 00:00:13
1966,0 days 00:01:29
1967,0 days 00:01:23
1968,0 days 00:01:44
1969,0 days 00:01:42
1970,0 days 00:02:48
1971,0 days 00:01:36
1972,0 days 00:00:30
1973,0 days 00:02:06
1974,0 days 00:00:02
1975,0 days 00:01:55
1976,0 days 00:00:03
1977,0 days 00:00:31
1978,0 days 00:00:19
1979,0 days 00:00:06
1980,0 days 00:00:10
1981,0 days 00:00:05
1982,0 days 00:00:17
1983,0 days 00:02:00
1984,0 days 00:01:19
1985,0 days 00:00:03
1986,0 days 00:00:13
1987,0 days 00:00:04
1988,0 days 00:01:32
1989,0 days 00:00:03
1990,0 days 00:00:03
1991,0 days 00:00:21
1992,0 days 00:00:25
1993,0 days 00:01:06
1994,0 days 00:01:05
1995,0 days 00:02:24
1996,0 days 00:03:24
1997,0 days 00:02:41
1998,0 days 00:01:29
1999,0 days 00:02:51
2000,0 days 00:00:00
2001,0 days 00:02:02
2002,0 days 00:02:10
2003,0 days 00:00:00
2004,0 days 00:00:20
2005,0 days 00:00:16
2006,0 days 00:00:03
2007,0 days 00:00:06
2008,0 days 00:00:01
2009,0 days 00:01:06
2010,0 days 00:02:45
2011,0 days 00:01:50
2012,0 days 00:00:41
2013,0 days 00:01:29
2014,0 days 00:00:04
2015,0 days 00:02:44
2016,0 days 00:00:28
2017,0 days 00:00:33
2018,0 days 00:00:41
2019,0 days 00:00:53
2020,-1 days +23:59:23
2021,0 days 00:00:08
2022,-1 days +23:59:59
2023,0 days 00:00:10
2024,0 days 00:00:31
2025,0 days 00:00:26
2026,0 days 00:01:36
2027,0 days 00:01:31
2028,0 days 00:00:05
2029,0 days 00:01:39
2030,0 days 00:00:06
2031,0 days 00:02:30
2032,0 days 00:00:53
2033,0 days 00:00:58
2034,0 days 00:00:56
2035,0 days 00:00:08
2036,0 days 00:00:10
2037,0 days 00:00:33
2038,0 days 00:00:07
2039,0 days 00:00:18
2040,0 days 00:00:06
2041,0 days 00:00:13
2042,0 days 00:01:59
2043,0 days 00:00:01
2044,-1 days +23:59:29
2045,0 days 00:00:00
2046,0 days 00:00:01
2047,0 days 00:00:46
2048,0 days 00:00:22
2049,0 days 00:00:01
2050,0 days 00:00:00
2051,0 days 00:00:27
2052,0 days 00:00:05
2053,0 days 00:00:31
2054,0 days 00:00:14
2055,0 days 00:00:02
2056,0 days 00:00:39
2057,0 days 00:00:00
2058,0 days 00:00:55
2059,0 days 00:00:14
2060,0 days 00:00:00
2061,0 days 00:00:29
2062,0 days 00:00:06
2063,0 days 00:00:14
2064,0 days 00:00:02
2065,0 days 00:00:11
2066,0 days 00:01:19
2067,0 days 00:00:27
2068,0 days 00:00:02
2069,0 days 00:00:00
2070,0 days 00:00:03
2071,0 days 00:01:53
2072,0 days 00:00:05
2073,0 days 00:00:43
2074,0 days 00:01:20
2075,0 days 00:01:58
2076,0 days 00:02:25
2077,0 days 00:02:21
2078,0 days 00:03:21
2079,0 days 00:04:13
2080,0 days 00:03:17
2081,0 days 00:02:10
2082,0 days 00:03:13
2083,0 days 00:00:02
2084,-1 days +23:59:23
2085,0 days 00:00:03
2086,0 days 00:00:18
2087,0 days 00:01:33
2088,0 days 00:01:18
2089,0 days 00:01:34
2090,0 days 00:01:19
2091,0 days 00:01:07
2092,0 days 00:00:11
2093,0 days 00:00:03
2094,0 days 00:00:02
2095,0 days 00:00:01
2096,0 days 00:01:10
2097,0 days 00:00:02
2098,0 days 00:01:56
2099,0 days 00:00:00
2100,0 days 00:00:21
2101,0 days 00:00:02
2102,0 days 00:00:00
2103,0 days 00:00:06
2104,0 days 00:00:33
2105,0 days 00:00:02
2106,0 days 00:00:03
2107,0 days 00:00:01
2108,0 days 00:00:00
2109,0 days 00:01:16
2110,0 days 00:00:04
2111,-1 days +23:59:30
2112,0 days 00:00:06
2113,0 days 00:00:05
2114,0 days 00:00:04
2115,0 days 00:00:16
2116,0 days 00:01:31
2117,0 days 00:02:00
2118,0 days 00:02:01
2119,0 days 00:02:23
2120,0 days 00:04:07
2121,0 days 00:03:25
2122,0 days 00:02:03
2123,0 days 00:02:16
2124,0 days 00:03:33
2125,0 days 00:00:04
2126,-1 days +23:59:24
2127,0 days 00:00:05
2128,0 days 00:00:04
2129,0 days 00:00:04
2130,0 days 00:02:20
2131,0 days 00:01:34
2132,0 days 00:00:32
2133,0 days 00:01:22
2134,-1 days +23:59:59
2135,0 days 00:02:02
2136,0 days 00:02:14
2137,0 days 00:02:03
2138,0 days 00:04:19
2139,0 days 00:04:34
2140,0 days 00:05:16
2141,0 days 00:05:12
2142,0 days 00:04:46
2143,0 days 00:04:15
2144,0 days 00:05:58
2145,0 days 00:05:42
2146,0 days 00:04:31
2147,0 days 00:05:36
2148,0 days 00:00:59
2149,0 days 00:01:07
2150,0 days 00:00:52
2151,0 days 00:02:42
2152,0 days 00:02:39
2153,0 days 00:01:43
2154,0 days 00:01:47
2155,0 days 00:02:40
2156,0 days 00:01:59
2157,0 days 00:02:42
2158,0 days 00:02:12
2159,0 days 00:01:20
2160,0 days 00:01:18
2161,0 days 00:01:10
2162,0 days 00:03:04
2163,0 days 00:06:36
2164,0 days 00:06:10
2165,0 days 00:08:31
2166,0 days 00:08:53
2167,0 days 00:08:02
2168,0 days 00:07:51
2169,0 days 00:08:27
2170,0 days 00:07:42
2171,0 days 00:10:40
2172,0 days 00:10:16
2173,0 days 00:08:36
2174,0 days 00:09:17
2175,0 days 00:00:06
2176,0 days 00:00:41
2177,0 days 00:03:11
2178,0 days 00:03:31
2179,0 days 00:03:18
2180,0 days 00:02:49
2181,0 days 00:01:58
2182,0 days 00:02:32
2183,0 days 00:02:32
2184,0 days 00:01:36
2185,0 days 00:03:09
2186,0 days 00:03:23
2187,0 days 00:02:13
2188,0 days 00:02:36
2189,0 days 00:00:01
