,Vehicle ID,Trip ID,Route ID,Direction,Schedule Relationship,Current Stop Sequence,Current Stop ID,Timestamp,Location
214,L308,24001-1-06-170-1213,169,1.0,0.0,2.0,0863-01,2025-04-09 23:15:40,35.63444900512695 139.73806762695312
215,H859,24001-1-06-170-1152,169,1.0,0.0,10.0,1357-02,2025-04-09 23:15:08,35.649986267089844 139.72235107421875
216,E400,24001-1-21-170-1129,169,1.0,0.0,27.0,2001-02,2025-04-09 23:17:18,35.691158294677734 139.70401000976562
217,F568,24001-2-21-170-1207,169,0.0,0.0,4.0,0713-10,2025-04-09 23:17:06,35.690250396728516 139.70639038085938
218,H177,24001-2-06-170-1145,169,0.0,0.0,17.0,1425-02,2025-04-09 23:16:07,35.66245651245117 139.7238311767578
219,B715,24001-2-06-170-1123,169,0.0,0.0,27.0,0867-02,2025-04-09 23:15:56,35.63878631591797 139.73487854003906
220,F584,44201-1-37-170-1214,122,1.0,0.0,3.0,0162-02,2025-04-09 23:16:58,35.73594665527344 139.6732177734375
221,G745,44201-1-37-170-1204,122,1.0,0.0,8.0,1486-02,2025-04-09 23:16:05,35.72273635864258 139.6904296875
222,F577,44201-1-37-170-1154,122,1.0,0.0,15.0,1530-02,2025-04-09 23:17:15,35.720035552978516 139.71084594726562
223,F576,44201-1-37-170-1144,122,1.0,0.0,20.0,0799-02,2025-04-09 23:15:40,35.7138557434082 139.72604370117188
224,F583,44201-1-37-170-1133,122,1.0,0.0,26.0,0139-02,2025-04-09 23:17:35,35.70233917236328 139.7267303466797
225,L330,44201-2-37-170-1216,122,0.0,0.0,1.0,0702-08,2025-04-09 23:15:55,35.6918830871582 139.6988983154297
226,E512,44201-2-37-170-1206,122,0.0,0.0,6.0,0103-01,2025-04-09 23:15:54,35.69131088256836 139.7174530029297
227,K254,44201-2-37-170-1157,122,0.0,0.0,12.0,0140-01,2025-04-09 23:18:03,35.703670501708984 139.72659301757812
228,C245,44201-2-37-170-1148,122,0.0,0.0,17.0,0799-01,2025-04-09 23:17:02,35.71377944946289 139.7259063720703
229,G744,44201-2-37-170-1139,122,0.0,0.0,23.0,1529-02,2025-04-09 23:17:08,35.721649169921875 139.70654296875
230,C221,44201-2-37-170-1130,122,0.0,0.0,24.0,0647-01,2025-04-09 23:16:40,35.72249984741211 139.70257568359375
231,H950,44201-2-37-170-1121,122,0.0,0.0,32.0,0180-01,2025-04-09 23:16:41,35.73104476928711 139.67405700683594
232,K253,44210-1-37-170-1116,122,1.0,0.0,33.0,0103-02,2025-04-09 23:16:45,35.69108963012695 139.7171630859375
233,D361,20201-1-33-170-1211,147,1.0,0.0,3.0,1174-03,2025-04-09 23:16:54,35.70939636230469 139.71600341796875
234,L320,20201-2-33-170-1159,147,0.0,0.0,5.0,0227-01,2025-04-09 23:15:20,35.69718933105469 139.7071990966797
235,G815,12001-1-13-170-1203,135,1.0,0.0,6.0,0996-01,2025-04-09 23:17:53,35.70088577270508 139.70994567871094
236,G817,12001-2-13-170-1213,135,0.0,0.0,3.0,1617-01,2025-04-09 23:16:55,35.699989318847656 139.72039794921875
237,X296,12301-2-13-170-1203,138,0.0,0.0,10.0,0330-03,2025-04-09 23:18:02,35.69182586669922 139.7252655029297
238,G816,12302-2-13-170-1215,138,0.0,0.0,1.0,0971-01,2025-04-09 23:15:42,35.69751739501953 139.71974182128906
239,K232,24101-1-21-170-1156,148,1.0,0.0,11.0,0480-02,2025-04-09 23:16:07,35.69757843017578 139.6602020263672
240,C215,24101-1-21-170-1128,148,1.0,0.0,30.0,1485-01,2025-04-09 23:17:02,35.756534576416016 139.6900634765625
241,C216,24101-2-21-170-1206,148,0.0,0.0,7.0,0361-01,2025-04-09 23:18:08,35.76839828491211 139.73072814941406
242,A599,24101-2-21-170-1138,148,0.0,0.0,24.0,1216-01,2025-04-09 23:15:28,35.74153518676758 139.66941833496094
243,G783,24101-2-21-170-1110,148,0.0,0.0,44.0,1089-02,2025-04-09 23:16:34,35.69721221923828 139.6817169189453
244,T245,24006-1-21-170-1203,158,1.0,0.0,10.0,1089-02,2025-04-09 23:16:06,35.69721221923828 139.6817169189453
245,Z530,24006-2-21-170-1207,158,0.0,0.0,5.0,1388-02,2025-04-09 23:17:39,35.69727325439453 139.67950439453125
246,B724,24302-1-21-170-1156,158,1.0,0.0,15.0,1421-01,2025-04-09 23:17:51,35.697509765625 139.6641082763672
247,B725,24302-2-21-170-1215,158,0.0,0.0,2.0,0964-01,2025-04-09 23:17:12,35.694522857666016 139.6922149658203
248,D925,24302-2-21-170-1145,158,0.0,0.0,17.0,1620-02,2025-04-09 23:16:53,35.68688201904297 139.6560516357422
249,L308,24001-1-06-170-1213,169,1.0,0.0,2.0,0863-01,2025-04-09 23:15:40,35.63444900512695 139.73806762695312
250,H859,24001-1-06-170-1152,169,1.0,0.0,11.0,1176-01,2025-04-09 23:18:00,35.655174255371094 139.72303771972656
251,E400,24001-1-21-170-1129,169,1.0,0.0,27.0,2001-02,2025-04-09 23:17:18,35.691158294677734 139.70401000976562
252,F568,24001-2-21-170-1207,169,0.0,0.0,5.0,0712-02,2025-04-09 23:18:04,35.68870544433594 139.71046447753906
253,H177,24001-2-06-170-1145,169,0.0,0.0,17.0,1425-02,2025-04-09 23:16:07,35.66245651245117 139.7238311767578
254,B715,24001-2-06-170-1123,169,0.0,0.0,27.0,0867-02,2025-04-09 23:15:56,35.63878631591797 139.73487854003906
255,F584,44201-1-37-170-1214,122,1.0,0.0,3.0,0162-02,2025-04-09 23:16:58,35.73594665527344 139.6732177734375
256,G745,44201-1-37-170-1204,122,1.0,0.0,8.0,1486-02,2025-04-09 23:16:05,35.72273635864258 139.6904296875
257,F577,44201-1-37-170-1154,122,1.0,0.0,15.0,1530-02,2025-04-09 23:17:15,35.720035552978516 139.71084594726562
258,F576,44201-1-37-170-1144,122,1.0,0.0,20.0,0799-02,2025-04-09 23:15:40,35.7138557434082 139.72604370117188
259,F583,44201-1-37-170-1133,122,1.0,0.0,26.0,0139-02,2025-04-09 23:17:35,35.70233917236328 139.7267303466797
260,L330,44201-2-37-170-1216,122,0.0,0.0,1.0,0702-08,2025-04-09 23:15:55,35.6918830871582 139.6988983154297
261,E512,44201-2-37-170-1206,122,0.0,0.0,6.0,0103-01,2025-04-09 23:15:54,35.69131088256836 139.7174530029297
262,K254,44201-2-37-170-1157,122,0.0,0.0,12.0,0140-01,2025-04-09 23:18:03,35.703670501708984 139.72659301757812
263,C245,44201-2-37-170-1148,122,0.0,0.0,17.0,0799-01,2025-04-09 23:17:02,35.71377944946289 139.7259063720703
264,G744,44201-2-37-170-1139,122,0.0,0.0,23.0,1529-02,2025-04-09 23:17:08,35.721649169921875 139.70654296875
265,C221,44201-2-37-170-1130,122,0.0,0.0,24.0,0647-01,2025-04-09 23:16:40,35.72249984741211 139.70257568359375
266,H950,44201-2-37-170-1121,122,0.0,0.0,32.0,0180-01,2025-04-09 23:16:41,35.73104476928711 139.67405700683594
267,K253,44210-1-37-170-1116,122,1.0,0.0,33.0,0103-02,2025-04-09 23:16:45,35.69108963012695 139.7171630859375
268,D361,20201-1-33-170-1211,147,1.0,0.0,3.0,1174-03,2025-04-09 23:16:54,35.70939636230469 139.71600341796875
269,L320,20201-2-33-170-1159,147,0.0,0.0,5.0,0227-01,2025-04-09 23:15:20,35.69718933105469 139.7071990966797
270,G815,12001-1-13-170-1203,135,1.0,0.0,6.0,0996-01,2025-04-09 23:17:53,35.70088577270508 139.70994567871094
271,G817,12001-2-13-170-1213,135,0.0,0.0,3.0,1617-01,2025-04-09 23:16:55,35.699989318847656 139.72039794921875
272,X296,12301-2-13-170-1203,138,0.0,0.0,10.0,0330-03,2025-04-09 23:18:02,35.69182586669922 139.7252655029297
273,G816,12302-2-13-170-1215,138,0.0,0.0,1.0,0971-01,2025-04-09 23:15:42,35.69751739501953 139.71974182128906
274,K232,24101-1-21-170-1156,148,1.0,0.0,11.0,0480-02,2025-04-09 23:16:07,35.69757843017578 139.6602020263672
275,C215,24101-1-21-170-1128,148,1.0,0.0,30.0,1485-01,2025-04-09 23:17:02,35.756534576416016 139.6900634765625
276,C216,24101-2-21-170-1206,148,0.0,0.0,7.0,0361-01,2025-04-09 23:18:08,35.76839828491211 139.73072814941406
277,A599,24101-2-21-170-1138,148,0.0,0.0,24.0,1216-01,2025-04-09 23:15:28,35.74153518676758 139.66941833496094
278,G783,24101-2-21-170-1110,148,0.0,0.0,44.0,1089-02,2025-04-09 23:16:34,35.69721221923828 139.6817169189453
279,T245,24006-1-21-170-1203,158,1.0,0.0,10.0,1089-02,2025-04-09 23:16:06,35.69721221923828 139.6817169189453
280,Z530,24006-2-21-170-1207,158,0.0,0.0,5.0,1388-02,2025-04-09 23:17:39,35.69727325439453 139.67950439453125
281,B724,24302-1-21-170-1156,158,1.0,0.0,15.0,1421-01,2025-04-09 23:17:51,35.697509765625 139.6641082763672
282,B725,24302-2-21-170-1215,158,0.0,0.0,2.0,0964-01,2025-04-09 23:17:12,35.694522857666016 139.6922149658203
283,D925,24302-2-21-170-1145,158,0.0,0.0,17.0,1620-02,2025-04-09 23:16:53,35.68688201904297 139.6560516357422
284,L308,24001-1-06-170-1213,169,1.0,0.0,2.0,0863-01,2025-04-09 23:15:40,35.63444900512695 139.73806762695312
285,H859,24001-1-06-170-1152,169,1.0,0.0,11.0,1176-01,2025-04-09 23:18:00,35.655174255371094 139.72303771972656
286,E400,24001-1-21-170-1129,169,1.0,0.0,27.0,2001-02,2025-04-09 23:17:18,35.691158294677734 139.70401000976562
287,F568,24001-2-21-170-1207,169,0.0,0.0,5.0,0712-02,2025-04-09 23:18:04,35.68870544433594 139.71046447753906
288,H177,24001-2-06-170-1145,169,0.0,0.0,17.0,1425-02,2025-04-09 23:16:07,35.66245651245117 139.7238311767578
289,B715,24001-2-06-170-1123,169,0.0,0.0,27.0,0867-02,2025-04-09 23:15:56,35.63878631591797 139.73487854003906
290,F584,44201-1-37-170-1214,122,1.0,0.0,3.0,0162-02,2025-04-09 23:16:58,35.73594665527344 139.6732177734375
291,G745,44201-1-37-170-1204,122,1.0,0.0,8.0,1486-02,2025-04-09 23:16:05,35.72273635864258 139.6904296875
292,F577,44201-1-37-170-1154,122,1.0,0.0,15.0,1530-02,2025-04-09 23:17:15,35.720035552978516 139.71084594726562
293,F576,44201-1-37-170-1144,122,1.0,0.0,20.0,0799-02,2025-04-09 23:15:40,35.7138557434082 139.72604370117188
294,F583,44201-1-37-170-1133,122,1.0,0.0,26.0,0139-02,2025-04-09 23:17:35,35.70233917236328 139.7267303466797
295,L330,44201-2-37-170-1216,122,0.0,0.0,1.0,0702-08,2025-04-09 23:15:55,35.6918830871582 139.6988983154297
296,E512,44201-2-37-170-1206,122,0.0,0.0,6.0,0103-01,2025-04-09 23:15:54,35.69131088256836 139.7174530029297
297,K254,44201-2-37-170-1157,122,0.0,0.0,12.0,0140-01,2025-04-09 23:18:03,35.703670501708984 139.72659301757812
298,C245,44201-2-37-170-1148,122,0.0,0.0,17.0,0799-01,2025-04-09 23:17:02,35.71377944946289 139.7259063720703
299,G744,44201-2-37-170-1139,122,0.0,0.0,23.0,1529-02,2025-04-09 23:17:08,35.721649169921875 139.70654296875
300,C221,44201-2-37-170-1130,122,0.0,0.0,24.0,0647-01,2025-04-09 23:16:40,35.72249984741211 139.70257568359375
301,H950,44201-2-37-170-1121,122,0.0,0.0,32.0,0180-01,2025-04-09 23:16:41,35.73104476928711 139.67405700683594
302,K253,44210-1-37-170-1116,122,1.0,0.0,33.0,0103-02,2025-04-09 23:16:45,35.69108963012695 139.7171630859375
303,D361,20201-1-33-170-1211,147,1.0,0.0,3.0,1174-03,2025-04-09 23:16:54,35.70939636230469 139.71600341796875
304,L320,20201-2-33-170-1159,147,0.0,0.0,5.0,0227-01,2025-04-09 23:15:20,35.69718933105469 139.7071990966797
305,G815,12001-1-13-170-1203,135,1.0,0.0,6.0,0996-01,2025-04-09 23:17:53,35.70088577270508 139.70994567871094
306,G817,12001-2-13-170-1213,135,0.0,0.0,3.0,1617-01,2025-04-09 23:16:55,35.699989318847656 139.72039794921875
307,X296,12301-2-13-170-1203,138,0.0,0.0,10.0,0330-03,2025-04-09 23:18:02,35.69182586669922 139.7252655029297
308,G816,12302-2-13-170-1215,138,0.0,0.0,1.0,0971-01,2025-04-09 23:15:42,35.69751739501953 139.71974182128906
309,K232,24101-1-21-170-1156,148,1.0,0.0,11.0,0480-02,2025-04-09 23:16:07,35.69757843017578 139.6602020263672
310,C215,24101-1-21-170-1128,148,1.0,0.0,30.0,1485-01,2025-04-09 23:17:02,35.756534576416016 139.6900634765625
311,C216,24101-2-21-170-1206,148,0.0,0.0,7.0,0361-01,2025-04-09 23:18:08,35.76839828491211 139.73072814941406
312,A599,24101-2-21-170-1138,148,0.0,0.0,24.0,1216-01,2025-04-09 23:15:28,35.74153518676758 139.66941833496094
313,G783,24101-2-21-170-1110,148,0.0,0.0,44.0,1089-02,2025-04-09 23:16:34,35.69721221923828 139.6817169189453
314,T245,24006-1-21-170-1203,158,1.0,0.0,10.0,1089-02,2025-04-09 23:16:06,35.69721221923828 139.6817169189453
315,Z530,24006-2-21-170-1207,158,0.0,0.0,5.0,1388-02,2025-04-09 23:17:39,35.69727325439453 139.67950439453125
316,B724,24302-1-21-170-1156,158,1.0,0.0,15.0,1421-01,2025-04-09 23:17:51,35.697509765625 139.6641082763672
317,B725,24302-2-21-170-1215,158,0.0,0.0,2.0,0964-01,2025-04-09 23:17:12,35.694522857666016 139.6922149658203
318,D925,24302-2-21-170-1145,158,0.0,0.0,17.0,1620-02,2025-04-09 23:16:53,35.68688201904297 139.6560516357422
319,L308,24001-1-06-170-1213,169,1.0,0.0,2.0,0863-01,2025-04-09 23:15:40,35.63444900512695 139.73806762695312
320,H859,24001-1-06-170-1152,169,1.0,0.0,11.0,1176-01,2025-04-09 23:18:00,35.655174255371094 139.72303771972656
321,E400,24001-1-21-170-1129,169,1.0,0.0,27.0,2001-02,2025-04-09 23:17:18,35.691158294677734 139.70401000976562
322,F568,24001-2-21-170-1207,169,0.0,0.0,5.0,0712-02,2025-04-09 23:18:04,35.68870544433594 139.71046447753906
323,H177,24001-2-06-170-1145,169,0.0,0.0,17.0,1425-02,2025-04-09 23:16:07,35.66245651245117 139.7238311767578
324,B715,24001-2-06-170-1123,169,0.0,0.0,27.0,0867-02,2025-04-09 23:15:56,35.63878631591797 139.73487854003906
325,F584,44201-1-37-170-1214,122,1.0,0.0,4.0,0161-01,2025-04-09 23:18:28,35.73313903808594 139.6763458251953
326,G745,44201-1-37-170-1204,122,1.0,0.0,9.0,1532-02,2025-04-09 23:18:12,35.72249984741211 139.69325256347656
327,F577,44201-1-37-170-1154,122,1.0,0.0,15.0,1530-02,2025-04-09 23:17:15,35.720035552978516 139.71084594726562
328,F576,44201-1-37-170-1144,122,1.0,0.0,20.0,0799-02,2025-04-09 23:15:40,35.7138557434082 139.72604370117188
329,F583,44201-1-37-170-1133,122,1.0,0.0,27.0,0141-03,2025-04-09 23:18:30,35.70056915283203 139.7266082763672
330,L330,44201-2-37-170-1216,122,0.0,0.0,1.0,0702-08,2025-04-09 23:15:55,35.6918830871582 139.6988983154297
331,E512,44201-2-37-170-1206,122,0.0,0.0,6.0,0103-01,2025-04-09 23:15:54,35.69131088256836 139.7174530029297
332,K254,44201-2-37-170-1157,122,0.0,0.0,12.0,0140-01,2025-04-09 23:18:03,35.703670501708984 139.72659301757812
333,C245,44201-2-37-170-1148,122,0.0,0.0,18.0,1531-01,2025-04-09 23:18:22,35.71505355834961 139.72450256347656
334,G744,44201-2-37-170-1139,122,0.0,0.0,24.0,0647-01,2025-04-09 23:18:24,35.72249984741211 139.70257568359375
335,C221,44201-2-37-170-1130,122,0.0,0.0,24.0,0647-01,2025-04-09 23:16:40,35.72249984741211 139.70257568359375
336,H950,44201-2-37-170-1121,122,0.0,0.0,32.0,0180-01,2025-04-09 23:16:41,35.73104476928711 139.67405700683594
337,K253,44210-1-37-170-1116,122,1.0,0.0,33.0,0103-02,2025-04-09 23:16:45,35.69108963012695 139.7171630859375
338,D361,20201-1-33-170-1211,147,1.0,0.0,3.0,1174-03,2025-04-09 23:16:54,35.70939636230469 139.71600341796875
339,L320,20201-2-33-170-1159,147,0.0,0.0,5.0,0227-01,2025-04-09 23:15:20,35.69718933105469 139.7071990966797
340,G815,12001-1-13-170-1203,135,1.0,0.0,6.0,0996-01,2025-04-09 23:17:53,35.70088577270508 139.70994567871094
341,G817,12001-2-13-170-1213,135,0.0,0.0,3.0,1617-01,2025-04-09 23:16:55,35.699989318847656 139.72039794921875
342,X296,12301-2-13-170-1203,138,0.0,0.0,10.0,0330-03,2025-04-09 23:18:02,35.69182586669922 139.7252655029297
343,G816,12302-2-13-170-1215,138,0.0,0.0,2.0,0379-02,2025-04-09 23:18:17,35.699058532714844 139.71795654296875
344,K232,24101-1-21-170-1156,148,1.0,0.0,12.0,1277-02,2025-04-09 23:18:25,35.69794464111328 139.65745544433594
345,C215,24101-1-21-170-1128,148,1.0,0.0,31.0,1062-02,2025-04-09 23:18:08,35.75883483886719 139.695556640625
346,C216,24101-2-21-170-1206,148,0.0,0.0,7.0,0361-01,2025-04-09 23:18:08,35.76839828491211 139.73072814941406
347,A599,24101-2-21-170-1138,148,0.0,0.0,25.0,1029-02,2025-04-09 23:18:23,35.73627853393555 139.6644744873047
348,G783,24101-2-21-170-1110,148,0.0,0.0,44.0,1089-02,2025-04-09 23:16:34,35.69721221923828 139.6817169189453
349,T245,24006-1-21-170-1203,158,1.0,0.0,10.0,1089-02,2025-04-09 23:16:06,35.69721221923828 139.6817169189453
350,Z530,24006-2-21-170-1207,158,0.0,0.0,5.0,1388-02,2025-04-09 23:17:39,35.69727325439453 139.67950439453125
351,B724,24302-1-21-170-1156,158,1.0,0.0,15.0,1421-01,2025-04-09 23:17:51,35.697509765625 139.6641082763672
352,B725,24302-2-21-170-1215,158,0.0,0.0,3.0,1122-02,2025-04-09 23:18:33,35.69539260864258 139.6893310546875
353,D925,24302-2-21-170-1145,158,0.0,0.0,17.0,1620-02,2025-04-09 23:16:53,35.68688201904297 139.6560516357422
354,L308,24001-1-06-170-1213,169,1.0,0.0,2.0,0863-01,2025-04-09 23:15:40,35.63444900512695 139.73806762695312
355,H859,24001-1-06-170-1152,169,1.0,0.0,11.0,1176-01,2025-04-09 23:18:28,35.655174255371094 139.72303771972656
356,E400,24001-1-21-170-1129,169,1.0,0.0,27.0,2001-02,2025-04-09 23:17:18,35.691158294677734 139.70401000976562
357,F568,24001-2-21-170-1207,169,0.0,0.0,5.0,0712-02,2025-04-09 23:18:04,35.68870544433594 139.71046447753906
358,H177,24001-2-06-170-1145,169,0.0,0.0,18.0,1130-02,2025-04-09 23:18:29,35.65812683105469 139.723876953125
359,B715,24001-2-06-170-1123,169,0.0,0.0,27.0,0867-02,2025-04-09 23:15:56,35.63878631591797 139.73487854003906
360,F584,44201-1-37-170-1214,122,1.0,0.0,4.0,0161-01,2025-04-09 23:18:28,35.73313903808594 139.6763458251953
361,G745,44201-1-37-170-1204,122,1.0,0.0,9.0,1532-02,2025-04-09 23:18:12,35.72249984741211 139.69325256347656
362,F577,44201-1-37-170-1154,122,1.0,0.0,15.0,1530-02,2025-04-09 23:17:15,35.720035552978516 139.71084594726562
363,F576,44201-1-37-170-1144,122,1.0,0.0,20.0,0799-02,2025-04-09 23:15:40,35.7138557434082 139.72604370117188
364,F583,44201-1-37-170-1133,122,1.0,0.0,27.0,0141-03,2025-04-09 23:18:30,35.70056915283203 139.7266082763672
365,L330,44201-2-37-170-1216,122,0.0,0.0,1.0,0702-08,2025-04-09 23:15:55,35.6918830871582 139.6988983154297
366,E512,44201-2-37-170-1206,122,0.0,0.0,6.0,0103-01,2025-04-09 23:15:54,35.69131088256836 139.7174530029297
367,K254,44201-2-37-170-1157,122,0.0,0.0,12.0,0140-01,2025-04-09 23:18:03,35.703670501708984 139.72659301757812
368,C245,44201-2-37-170-1148,122,0.0,0.0,18.0,1531-01,2025-04-09 23:18:22,35.71505355834961 139.72450256347656
369,G744,44201-2-37-170-1139,122,0.0,0.0,24.0,0647-01,2025-04-09 23:18:24,35.72249984741211 139.70257568359375
370,C221,44201-2-37-170-1130,122,0.0,0.0,24.0,0647-01,2025-04-09 23:16:40,35.72249984741211 139.70257568359375
371,H950,44201-2-37-170-1121,122,0.0,0.0,32.0,0180-01,2025-04-09 23:16:41,35.73104476928711 139.67405700683594
372,K253,44210-1-37-170-1116,122,1.0,0.0,33.0,0103-02,2025-04-09 23:16:45,35.69108963012695 139.7171630859375
373,D361,20201-1-33-170-1211,147,1.0,0.0,3.0,1174-03,2025-04-09 23:16:54,35.70939636230469 139.71600341796875
374,L320,20201-2-33-170-1159,147,0.0,0.0,5.0,0227-01,2025-04-09 23:15:20,35.69718933105469 139.7071990966797
375,G815,12001-1-13-170-1203,135,1.0,0.0,6.0,0996-01,2025-04-09 23:17:53,35.70088577270508 139.70994567871094
376,G817,12001-2-13-170-1213,135,0.0,0.0,3.0,1617-01,2025-04-09 23:16:55,35.699989318847656 139.72039794921875
377,X296,12301-2-13-170-1203,138,0.0,0.0,10.0,0330-03,2025-04-09 23:18:02,35.69182586669922 139.7252655029297
378,G816,12302-2-13-170-1215,138,0.0,0.0,2.0,0379-02,2025-04-09 23:18:17,35.699058532714844 139.71795654296875
379,K232,24101-1-21-170-1156,148,1.0,0.0,12.0,1277-02,2025-04-09 23:18:25,35.69794464111328 139.65745544433594
380,C215,24101-1-21-170-1128,148,1.0,0.0,31.0,1062-02,2025-04-09 23:18:08,35.75883483886719 139.695556640625
381,C216,24101-2-21-170-1206,148,0.0,0.0,7.0,0361-01,2025-04-09 23:18:08,35.76839828491211 139.73072814941406
382,A599,24101-2-21-170-1138,148,0.0,0.0,25.0,1029-02,2025-04-09 23:18:23,35.73627853393555 139.6644744873047
383,G783,24101-2-21-170-1110,148,0.0,0.0,44.0,1089-02,2025-04-09 23:16:34,35.69721221923828 139.6817169189453
384,T245,24006-1-21-170-1203,158,1.0,0.0,10.0,1089-02,2025-04-09 23:16:06,35.69721221923828 139.6817169189453
385,Z530,24006-2-21-170-1207,158,0.0,0.0,5.0,1388-02,2025-04-09 23:17:39,35.69727325439453 139.67950439453125
386,B724,24302-1-21-170-1156,158,1.0,0.0,15.0,1421-01,2025-04-09 23:17:51,35.697509765625 139.6641082763672
387,B725,24302-2-21-170-1215,158,0.0,0.0,3.0,1122-02,2025-04-09 23:18:33,35.69539260864258 139.6893310546875
388,D925,24302-2-21-170-1145,158,0.0,0.0,17.0,1620-02,2025-04-09 23:16:53,35.68688201904297 139.6560516357422
389,L308,24001-1-06-170-1213,169,1.0,0.0,2.0,0863-01,2025-04-09 23:15:40,35.63444900512695 139.73806762695312
390,H859,24001-1-06-170-1152,169,1.0,0.0,11.0,1176-01,2025-04-09 23:18:28,35.655174255371094 139.72303771972656
391,E400,24001-1-21-170-1129,169,1.0,0.0,27.0,2001-02,2025-04-09 23:17:18,35.691158294677734 139.70401000976562
392,F568,24001-2-21-170-1207,169,0.0,0.0,5.0,0712-02,2025-04-09 23:18:04,35.68870544433594 139.71046447753906
393,H177,24001-2-06-170-1145,169,0.0,0.0,18.0,1130-02,2025-04-09 23:18:29,35.65812683105469 139.723876953125
394,B715,24001-2-06-170-1123,169,0.0,0.0,27.0,0867-02,2025-04-09 23:15:56,35.63878631591797 139.73487854003906
395,F584,44201-1-37-170-1214,122,1.0,0.0,4.0,0161-01,2025-04-09 23:18:28,35.73313903808594 139.6763458251953
396,G745,44201-1-37-170-1204,122,1.0,0.0,9.0,1532-02,2025-04-09 23:18:12,35.72249984741211 139.69325256347656
397,F577,44201-1-37-170-1154,122,1.0,0.0,15.0,1530-02,2025-04-09 23:17:15,35.720035552978516 139.71084594726562
398,F576,44201-1-37-170-1144,122,1.0,0.0,20.0,0799-02,2025-04-09 23:15:40,35.7138557434082 139.72604370117188
399,F583,44201-1-37-170-1133,122,1.0,0.0,27.0,0141-03,2025-04-09 23:18:30,35.70056915283203 139.7266082763672
400,L330,44201-2-37-170-1216,122,0.0,0.0,1.0,0702-08,2025-04-09 23:15:55,35.6918830871582 139.6988983154297
401,E512,44201-2-37-170-1206,122,0.0,0.0,6.0,0103-01,2025-04-09 23:15:54,35.69131088256836 139.7174530029297
402,K254,44201-2-37-170-1157,122,0.0,0.0,12.0,0140-01,2025-04-09 23:18:03,35.703670501708984 139.72659301757812
403,C245,44201-2-37-170-1148,122,0.0,0.0,18.0,1531-01,2025-04-09 23:18:22,35.71505355834961 139.72450256347656
404,G744,44201-2-37-170-1139,122,0.0,0.0,24.0,0647-01,2025-04-09 23:18:24,35.72249984741211 139.70257568359375
405,C221,44201-2-37-170-1130,122,0.0,0.0,24.0,0647-01,2025-04-09 23:16:40,35.72249984741211 139.70257568359375
406,H950,44201-2-37-170-1121,122,0.0,0.0,32.0,0180-01,2025-04-09 23:16:41,35.73104476928711 139.67405700683594
407,K253,44210-1-37-170-1116,122,1.0,0.0,33.0,0103-02,2025-04-09 23:16:45,35.69108963012695 139.7171630859375
408,D361,20201-1-33-170-1211,147,1.0,0.0,3.0,1174-03,2025-04-09 23:16:54,35.70939636230469 139.71600341796875
